"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"UNE"	"WINAQ"	"TODOS"	"UCN"	"PAN"	"PODEMOS"	"CREO"	"VALOR"	"VICTORIA"	"PC"	"SEMILLA"	"VIVA"	"BIEN"	"LIBRE"	"CONVERGENCIA"	"UNIONISTA"	"PPT"	"FUERZA"	"MLP"	"EG"	"FCN_NACION"	"AVANZA"	"UNIDOS"	"URNG_MAIZ"	"PHG"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"6299"	"3"	"5"	"1"	"2"	"400"	"7"	"37"	"3"	"21"	"7"	"17"	"4"	"9"	"6"	"23"	"3"	"11"	"11"	"21"	"10"	"2"	"2"	"1"	"2"	"4"	"0"	"11"	"1"	"2"	"9"	"11"	"0"	"0"	"0"	"0"	"235"	"235"	"25"	"6"	"0"	"266"	"266"	"1"	"0"
"6300"	"3"	"5"	"1"	"2"	"400"	"10"	"51"	"3"	"17"	"4"	"8"	"3"	"12"	"4"	"12"	"3"	"7"	"9"	"32"	"13"	"1"	"1"	"0"	"2"	"3"	"2"	"11"	"0"	"1"	"11"	"14"	"0"	"0"	"0"	"0"	"234"	"234"	"18"	"5"	"0"	"257"	"257"	"1"	"0"
"6301"	"3"	"5"	"1"	"2"	"400"	"4"	"47"	"6"	"11"	"9"	"9"	"4"	"8"	"3"	"18"	"0"	"7"	"8"	"30"	"12"	"0"	"0"	"0"	"1"	"1"	"2"	"11"	"1"	"1"	"7"	"5"	"0"	"0"	"0"	"0"	"206"	"205"	"14"	"1"	"0"	"221"	"220"	"0"	"0"
"6302"	"3"	"5"	"1"	"2"	"400"	"13"	"43"	"3"	"20"	"6"	"13"	"2"	"11"	"4"	"15"	"1"	"6"	"10"	"25"	"10"	"0"	"0"	"0"	"1"	"2"	"0"	"9"	"2"	"0"	"9"	"7"	"0"	"0"	"0"	"0"	"212"	"212"	"15"	"8"	"0"	"235"	"235"	"1"	"0"
"6303"	"3"	"5"	"1"	"2"	"400"	"8"	"41"	"5"	"13"	"12"	"8"	"2"	"7"	"5"	"15"	"0"	"11"	"8"	"26"	"8"	"1"	"1"	"12"	"0"	"6"	"1"	"8"	"1"	"1"	"8"	"19"	"0"	"0"	"0"	"0"	"217"	"227"	"21"	"4"	"0"	"242"	"252"	"0"	"0"
"6304"	"3"	"5"	"1"	"2"	"396"	"6"	"36"	"2"	"9"	"7"	"11"	"2"	"8"	"7"	"7"	"3"	"11"	"10"	"22"	"14"	"0"	"3"	"0"	"0"	"3"	"2"	"13"	"0"	"0"	"5"	"7"	"0"	"0"	"0"	"0"	"188"	"188"	"20"	"0"	"0"	"208"	"208"	"1"	"0"
"6305"	"3"	"5"	"1"	"2"	"400"	"7"	"40"	"3"	"18"	"10"	"7"	"4"	"4"	"1"	"14"	"2"	"5"	"9"	"28"	"4"	"0"	"1"	"2"	"1"	"2"	"2"	"5"	"9"	"28"	"4"	"0"	"1"	"2"	"1"	"2"	"189"	"189"	"26"	"6"	"0"	"221"	"221"	"1"	"0"
"6306"	"3"	"5"	"1"	"2"	"394"	"3"	"35"	"5"	"12"	"11"	"11"	"3"	"8"	"1"	"13"	"3"	"13"	"11"	"22"	"13"	"1"	"1"	"1"	"2"	"1"	"1"	"6"	"0"	"1"	"8"	"13"	"0"	"0"	"0"	"0"	"199"	"199"	"18"	"7"	"0"	"224"	"224"	"1"	"0"
"6307"	"3"	"5"	"1"	"2"	"400"	"9"	"32"	"6"	"8"	"12"	"6"	"2"	"8"	"3"	"13"	"3"	"4"	"10"	"23"	"11"	"3"	"0"	"1"	"0"	"2"	"3"	"4"	"10"	"23"	"11"	"3"	"0"	"1"	"0"	"2"	"187"	"187"	"17"	"3"	"0"	"207"	"207"	"1"	"0"
"6308"	"3"	"5"	"1"	"2"	"392"	"7"	"48"	"2"	"14"	"1"	"9"	"2"	"6"	"3"	"7"	"3"	"8"	"8"	"27"	"16"	"1"	"0"	"0"	"3"	"6"	"2"	"10"	"0"	"1"	"6"	"16"	"0"	"0"	"0"	"0"	"206"	"206"	"16"	"8"	"1"	"230"	"230"	"1"	"0"
"6309"	"3"	"5"	"1"	"2"	"400"	"13"	"38"	"8"	"19"	"4"	"11"	"1"	"9"	"4"	"12"	"2"	"10"	"9"	"20"	"7"	"2"	"0"	"0"	"1"	"6"	"3"	"12"	"2"	"3"	"4"	"15"	"0"	"0"	"0"	"0"	"215"	"215"	"14"	"5"	"0"	"234"	"234"	"1"	"0"
"6310"	"3"	"5"	"1"	"2"	"400"	"15"	"41"	"2"	"17"	"8"	"5"	"6"	"9"	"4"	"13"	"0"	"8"	"7"	"26"	"9"	"0"	"2"	"1"	"0"	"5"	"3"	"16"	"1"	"0"	"3"	"14"	"0"	"0"	"0"	"0"	"215"	"215"	"13"	"2"	"0"	"230"	"230"	"1"	"0"
"6311"	"3"	"5"	"1"	"2"	"400"	"10"	"23"	"8"	"14"	"5"	"15"	"7"	"19"	"2"	"21"	"4"	"21"	"6"	"27"	"17"	"0"	"4"	"0"	"1"	"7"	"4"	"10"	"0"	"1"	"2"	"25"	"0"	"0"	"0"	"0"	"253"	"253"	"23"	"3"	"0"	"279"	"279"	"1"	"0"
"6312"	"3"	"5"	"1"	"2"	"396"	"9"	"30"	"5"	"24"	"8"	"15"	"7"	"9"	"5"	"22"	"2"	"9"	"9"	"26"	"27"	"1"	"1"	"1"	"1"	"4"	"1"	"17"	"0"	"2"	"5"	"25"	"0"	"0"	"0"	"0"	"265"	"265"	"20"	"4"	"0"	"289"	"289"	"1"	"1"
"6313"	"3"	"5"	"1"	"2"	"284"	"7"	"33"	"3"	"17"	"5"	"10"	"1"	"3"	"2"	"6"	"2"	"7"	"6"	"18"	"10"	"1"	"0"	"0"	"0"	"5"	"1"	"7"	"0"	"1"	"6"	"7"	"0"	"0"	"0"	"0"	"158"	"158"	"8"	"6"	"0"	"172"	"172"	"1"	"0"
"6314"	"3"	"5"	"1"	"2"	"284"	"5"	"20"	"0"	"7"	"3"	"5"	"2"	"4"	"0"	"5"	"1"	"7"	"5"	"3"	"5"	"2"	"0"	"2"	"0"	"0"	"1"	"6"	"1"	"1"	"5"	"7"	"0"	"0"	"0"	"0"	"97"	"97"	"8"	"1"	"0"	"106"	"106"	"1"	"0"
"6315"	"3"	"5"	"1"	"2"	"398"	"17"	"33"	"6"	"12"	"6"	"17"	"4"	"4"	"3"	"15"	"2"	"15"	"7"	"23"	"8"	"5"	"3"	"1"	"4"	"8"	"2"	"10"	"1"	"1"	"11"	"14"	"0"	"0"	"0"	"0"	"232"	"232"	"34"	"13"	"0"	"279"	"279"	"1"	"0"
"6316"	"3"	"5"	"1"	"2"	"421"	"16"	"31"	"6"	"16"	"7"	"13"	"4"	"15"	"1"	"21"	"2"	"13"	"11"	"20"	"14"	"1"	"0"	"0"	"3"	"6"	"4"	"11"	"1"	"5"	"13"	"12"	"0"	"0"	"0"	"0"	"254"	"246"	"27"	"6"	"0"	"287"	"279"	"0"	"0"
"6317"	"3"	"5"	"1"	"2"	"401"	"20"	"33"	"7"	"11"	"8"	"16"	"7"	"13"	"6"	"12"	"0"	"9"	"15"	"28"	"13"	"1"	"0"	"3"	"2"	"8"	"5"	"9"	"2"	"3"	"11"	"8"	"0"	"0"	"0"	"0"	"250"	"250"	"28"	"6"	"0"	"284"	"284"	"1"	"0"
"6318"	"3"	"5"	"1"	"2"	"398"	"18"	"27"	"6"	"17"	"3"	"12"	"2"	"14"	"3"	"17"	"2"	"20"	"5"	"28"	"15"	"4"	"2"	"0"	"4"	"5"	"2"	"8"	"1"	"2"	"6"	"18"	"0"	"0"	"0"	"0"	"276"	"241"	"22"	"13"	"0"	"311"	"276"	"0"	"0"
"6319"	"3"	"5"	"1"	"2"	"398"	"6"	"28"	"9"	"13"	"12"	"11"	"4"	"11"	"2"	"20"	"2"	"4"	"12"	"25"	"11"	"2"	"0"	"2"	"3"	"4"	"3"	"4"	"0"	"0"	"0"	"15"	"0"	"0"	"0"	"0"	"213"	"203"	"33"	"7"	"0"	"254"	"243"	"0"	"0"
"6320"	"3"	"5"	"1"	"2"	"400"	"13"	"27"	"16"	"11"	"10"	"13"	"4"	"12"	"3"	"19"	"3"	"19"	"10"	"32"	"9"	"1"	"3"	"1"	"2"	"5"	"3"	"9"	"3"	"1"	"8"	"11"	"0"	"0"	"0"	"0"	"248"	"248"	"21"	"6"	"0"	"275"	"275"	"1"	"3"
"6321"	"3"	"5"	"1"	"2"	"400"	"11"	"32"	"5"	"7"	"6"	"7"	"7"	"18"	"5"	"24"	"2"	"19"	"4"	"28"	"19"	"2"	"1"	"1"	"1"	"4"	"1"	"3"	"1"	"1"	"12"	"26"	"0"	"0"	"0"	"0"	"247"	"247"	"29"	"3"	"0"	"279"	"279"	"1"	"1"
"6322"	"3"	"5"	"1"	"2"	"397"	"14"	"34"	"6"	"12"	"8"	"15"	"8"	"11"	"2"	"27"	"4"	"13"	"5"	"20"	"15"	"2"	"0"	"0"	"4"	"3"	"0"	"3"	"2"	"4"	"8"	"19"	"0"	"0"	"0"	"0"	"239"	"239"	"23"	"2"	"0"	"264"	"264"	"1"	"0"
"6323"	"3"	"5"	"1"	"2"	"397"	"9"	"46"	"8"	"15"	"11"	"7"	"4"	"9"	"5"	"16"	"2"	"15"	"8"	"38"	"13"	"1"	"1"	"1"	"2"	"2"	"0"	"8"	"0"	"1"	"3"	"20"	"0"	"0"	"0"	"0"	"245"	"245"	"38"	"0"	"0"	"283"	"283"	"1"	"0"
"6324"	"3"	"5"	"1"	"2"	"400"	"4"	"25"	"11"	"11"	"13"	"7"	"4"	"13"	"7"	"24"	"1"	"12"	"6"	"32"	"9"	"1"	"0"	"0"	"1"	"4"	"0"	"10"	"0"	"1"	"15"	"8"	"0"	"0"	"0"	"0"	"219"	"219"	"27"	"4"	"0"	"250"	"250"	"1"	"0"
"6325"	"3"	"5"	"1"	"2"	"400"	"13"	"30"	"7"	"19"	"15"	"9"	"3"	"11"	"3"	"16"	"2"	"6"	"5"	"23"	"9"	"0"	"1"	"1"	"5"	"4"	"0"	"16"	"1"	"1"	"5"	"13"	"0"	"0"	"0"	"0"	"218"	"218"	"19"	"3"	"0"	"240"	"240"	"1"	"0"
"6326"	"3"	"5"	"1"	"2"	"370"	"9"	"35"	"7"	"11"	"8"	"15"	"6"	"15"	"3"	"12"	"1"	"14"	"6"	"22"	"14"	"2"	"2"	"2"	"2"	"2"	"0"	"10"	"1"	"1"	"7"	"21"	"0"	"0"	"0"	"0"	"228"	"228"	"22"	"3"	"0"	"253"	"253"	"1"	"0"
"6327"	"3"	"5"	"1"	"2"	"370"	"8"	"21"	"6"	"10"	"16"	"13"	"3"	"14"	"7"	"14"	"1"	"4"	"8"	"27"	"16"	"1"	"0"	"0"	"3"	"8"	"1"	"8"	"0"	"2"	"4"	"19"	"0"	"0"	"0"	"0"	"210"	"214"	"18"	"6"	"0"	"234"	"238"	"0"	"0"
"6328"	"3"	"5"	"1"	"2"	"400"	"19"	"26"	"7"	"14"	"7"	"11"	"3"	"5"	"4"	"11"	"1"	"16"	"12"	"34"	"12"	"4"	"1"	"1"	"3"	"8"	"0"	"10"	"0"	"0"	"5"	"12"	"0"	"0"	"0"	"0"	"226"	"226"	"21"	"6"	"0"	"253"	"253"	"1"	"0"
"6329"	"3"	"5"	"1"	"2"	"400"	"10"	"44"	"6"	"18"	"9"	"5"	"1"	"16"	"6"	"20"	"0"	"9"	"11"	"35"	"15"	"2"	"1"	"0"	"1"	"4"	"3"	"9"	"1"	"2"	"11"	"12"	"0"	"0"	"0"	"0"	"251"	"251"	"23"	"9"	"0"	"283"	"283"	"1"	"0"
"6330"	"3"	"5"	"1"	"2"	"400"	"10"	"41"	"9"	"9"	"6"	"14"	"5"	"7"	"3"	"21"	"0"	"15"	"8"	"32"	"13"	"2"	"1"	"1"	"2"	"6"	"0"	"7"	"2"	"0"	"9"	"13"	"0"	"0"	"0"	"0"	"236"	"236"	"24"	"7"	"0"	"267"	"267"	"1"	"0"
"6331"	"3"	"5"	"1"	"2"	"400"	"12"	"34"	"7"	"21"	"6"	"6"	"4"	"19"	"5"	"13"	"3"	"18"	"12"	"22"	"25"	"4"	"0"	"1"	"0"	"3"	"5"	"7"	"2"	"1"	"10"	"15"	"0"	"0"	"0"	"0"	"255"	"255"	"34"	"9"	"0"	"298"	"298"	"1"	"0"
"6332"	"3"	"5"	"1"	"2"	"0"	"9"	"38"	"13"	"10"	"9"	"11"	"3"	"19"	"3"	"28"	"3"	"6"	"3"	"21"	"10"	"1"	"1"	"2"	"3"	"8"	"4"	"14"	"0"	"2"	"4"	"8"	"0"	"0"	"0"	"0"	"233"	"233"	"33"	"4"	"0"	"270"	"270"	"1"	"0"
"6333"	"3"	"5"	"1"	"2"	"0"	"11"	"19"	"10"	"10"	"11"	"9"	"4"	"9"	"7"	"23"	"1"	"14"	"8"	"34"	"20"	"1"	"0"	"0"	"5"	"5"	"3"	"12"	"2"	"2"	"7"	"8"	"0"	"0"	"0"	"0"	"235"	"235"	"25"	"6"	"0"	"266"	"266"	"1"	"0"
"6334"	"3"	"5"	"1"	"2"	"0"	"16"	"44"	"6"	"6"	"5"	"9"	"2"	"9"	"5"	"17"	"2"	"11"	"8"	"21"	"14"	"0"	"3"	"1"	"4"	"5"	"2"	"7"	"1"	"3"	"9"	"4"	"0"	"0"	"0"	"0"	"214"	"214"	"19"	"8"	"0"	"241"	"241"	"1"	"0"
"6335"	"3"	"5"	"1"	"2"	"401"	"11"	"28"	"9"	"16"	"6"	"5"	"0"	"17"	"5"	"19"	"3"	"12"	"5"	"35"	"21"	"3"	"4"	"1"	"2"	"7"	"0"	"7"	"0"	"1"	"10"	"17"	"0"	"0"	"0"	"0"	"244"	"244"	"12"	"1"	"0"	"257"	"257"	"1"	"0"
"6336"	"3"	"5"	"1"	"2"	"0"	"7"	"37"	"10"	"6"	"11"	"14"	"3"	"7"	"2"	"20"	"0"	"11"	"12"	"27"	"14"	"2"	"0"	"2"	"2"	"1"	"2"	"7"	"0"	"0"	"8"	"8"	"0"	"0"	"0"	"0"	"213"	"213"	"20"	"9"	"0"	"242"	"242"	"1"	"0"
"6337"	"3"	"5"	"1"	"2"	"0"	"11"	"40"	"3"	"14"	"9"	"7"	"4"	"12"	"1"	"18"	"2"	"10"	"5"	"22"	"17"	"0"	"1"	"0"	"7"	"6"	"0"	"3"	"1"	"3"	"7"	"0"	"0"	"0"	"0"	"0"	"203"	"203"	"30"	"2"	"0"	"235"	"235"	"1"	"0"
"6338"	"3"	"5"	"1"	"2"	"0"	"9"	"42"	"9"	"13"	"5"	"6"	"0"	"15"	"6"	"14"	"2"	"12"	"10"	"13"	"16"	"2"	"2"	"1"	"6"	"2"	"3"	"6"	"0"	"1"	"8"	"15"	"0"	"0"	"0"	"0"	"218"	"218"	"18"	"4"	"0"	"240"	"240"	"1"	"0"
"6339"	"3"	"5"	"1"	"2"	"400"	"5"	"37"	"9"	"20"	"5"	"12"	"1"	"8"	"0"	"21"	"5"	"13"	"11"	"30"	"23"	"2"	"2"	"0"	"3"	"3"	"0"	"6"	"2"	"0"	"13"	"9"	"0"	"0"	"0"	"0"	"240"	"240"	"28"	"4"	"0"	"272"	"272"	"1"	"0"
"6340"	"3"	"5"	"1"	"2"	"0"	"13"	"36"	"5"	"12"	"7"	"6"	"3"	"4"	"4"	"15"	"2"	"20"	"12"	"28"	"24"	"1"	"3"	"0"	"5"	"2"	"2"	"10"	"1"	"0"	"8"	"12"	"0"	"0"	"0"	"0"	"235"	"235"	"20"	"7"	"0"	"262"	"262"	"1"	"0"
"6341"	"3"	"5"	"1"	"2"	"400"	"16"	"33"	"5"	"10"	"9"	"13"	"6"	"14"	"2"	"21"	"1"	"11"	"12"	"29"	"18"	"2"	"9"	"0"	"4"	"7"	"1"	"6"	"0"	"2"	"7"	"2"	"0"	"0"	"0"	"0"	"240"	"240"	"20"	"4"	"0"	"264"	"264"	"1"	"1"
"6342"	"3"	"5"	"1"	"2"	"0"	"13"	"36"	"3"	"19"	"10"	"11"	"3"	"17"	"4"	"24"	"5"	"13"	"8"	"28"	"19"	"3"	"0"	"1"	"1"	"2"	"0"	"8"	"2"	"0"	"6"	"15"	"0"	"0"	"0"	"0"	"251"	"251"	"26"	"5"	"0"	"282"	"282"	"1"	"0"
"6343"	"3"	"5"	"1"	"2"	"400"	"12"	"43"	"10"	"9"	"0"	"15"	"3"	"11"	"1"	"12"	"2"	"13"	"8"	"26"	"18"	"2"	"6"	"0"	"5"	"5"	"2"	"7"	"0"	"0"	"20"	"12"	"0"	"0"	"0"	"0"	"242"	"242"	"24"	"7"	"0"	"273"	"273"	"1"	"0"
"6344"	"3"	"5"	"1"	"2"	"402"	"8"	"60"	"4"	"14"	"7"	"11"	"2"	"11"	"4"	"19"	"1"	"9"	"10"	"32"	"14"	"0"	"0"	"0"	"1"	"1"	"0"	"6"	"1"	"0"	"8"	"13"	"0"	"0"	"0"	"0"	"236"	"236"	"24"	"6"	"0"	"266"	"266"	"1"	"0"
"6345"	"3"	"5"	"1"	"2"	"0"	"8"	"39"	"2"	"13"	"9"	"10"	"4"	"4"	"6"	"18"	"2"	"12"	"12"	"31"	"12"	"3"	"0"	"0"	"3"	"4"	"2"	"8"	"0"	"1"	"11"	"13"	"0"	"0"	"0"	"0"	"227"	"227"	"17"	"6"	"149"	"251"	"250"	"0"	"0"
"6346"	"3"	"5"	"1"	"2"	"0"	"11"	"34"	"6"	"10"	"6"	"14"	"4"	"11"	"4"	"20"	"3"	"14"	"6"	"18"	"11"	"0"	"1"	"2"	"5"	"5"	"1"	"9"	"1"	"1"	"11"	"11"	"0"	"0"	"0"	"0"	"219"	"219"	"20"	"5"	"0"	"244"	"244"	"1"	"0"
"6347"	"3"	"5"	"1"	"2"	"0"	"10"	"45"	"2"	"18"	"8"	"10"	"1"	"5"	"3"	"15"	"3"	"8"	"7"	"24"	"11"	"1"	"3"	"0"	"2"	"3"	"1"	"8"	"2"	"1"	"15"	"9"	"0"	"0"	"0"	"0"	"215"	"215"	"11"	"5"	"169"	"231"	"231"	"1"	"0"
"6348"	"3"	"5"	"1"	"2"	"379"	"11"	"32"	"6"	"11"	"1"	"10"	"2"	"12"	"3"	"14"	"3"	"14"	"4"	"28"	"10"	"0"	"1"	"1"	"1"	"5"	"0"	"10"	"1"	"0"	"6"	"14"	"0"	"0"	"0"	"0"	"200"	"200"	"22"	"2"	"155"	"224"	"224"	"1"	"0"
"6349"	"3"	"5"	"1"	"2"	"400"	"14"	"33"	"10"	"21"	"11"	"12"	"3"	"12"	"3"	"20"	"2"	"13"	"11"	"21"	"19"	"0"	"1"	"0"	"3"	"3"	"2"	"9"	"0"	"0"	"4"	"16"	"0"	"0"	"0"	"0"	"243"	"243"	"8"	"9"	"0"	"260"	"260"	"1"	"0"
"6350"	"3"	"5"	"1"	"2"	"0"	"13"	"32"	"9"	"17"	"7"	"9"	"7"	"15"	"3"	"16"	"1"	"7"	"4"	"20"	"21"	"0"	"3"	"0"	"2"	"3"	"2"	"19"	"0"	"1"	"8"	"5"	"0"	"0"	"0"	"0"	"224"	"224"	"20"	"5"	"0"	"249"	"249"	"1"	"0"
"6351"	"3"	"5"	"1"	"2"	"0"	"17"	"29"	"4"	"20"	"8"	"16"	"2"	"16"	"8"	"32"	"3"	"7"	"9"	"31"	"35"	"0"	"0"	"0"	"3"	"2"	"2"	"12"	"1"	"2"	"8"	"21"	"0"	"0"	"0"	"0"	"288"	"288"	"15"	"1"	"0"	"304"	"304"	"1"	"0"
"6352"	"3"	"5"	"1"	"2"	"0"	"10"	"19"	"3"	"5"	"5"	"4"	"3"	"9"	"3"	"20"	"1"	"5"	"1"	"12"	"16"	"0"	"1"	"1"	"3"	"4"	"1"	"7"	"0"	"0"	"6"	"14"	"0"	"0"	"0"	"0"	"153"	"153"	"11"	"0"	"0"	"164"	"164"	"1"	"0"
"6353"	"3"	"5"	"1"	"2"	"0"	"6"	"21"	"1"	"6"	"4"	"4"	"1"	"1"	"0"	"15"	"3"	"5"	"0"	"7"	"11"	"2"	"0"	"0"	"2"	"1"	"0"	"6"	"0"	"1"	"5"	"5"	"0"	"0"	"0"	"0"	"107"	"107"	"8"	"1"	"0"	"116"	"116"	"1"	"0"
"6354"	"3"	"5"	"1"	"2"	"400"	"5"	"33"	"5"	"14"	"4"	"11"	"3"	"12"	"3"	"21"	"1"	"17"	"6"	"25"	"11"	"3"	"2"	"1"	"1"	"2"	"2"	"8"	"2"	"4"	"6"	"18"	"0"	"0"	"0"	"0"	"217"	"220"	"25"	"6"	"0"	"248"	"251"	"0"	"0"
"6355"	"3"	"5"	"1"	"2"	"400"	"12"	"39"	"6"	"9"	"6"	"9"	"4"	"9"	"1"	"24"	"2"	"1"	"8"	"28"	"10"	"3"	"0"	"1"	"0"	"5"	"0"	"13"	"2"	"1"	"11"	"13"	"0"	"0"	"0"	"0"	"217"	"217"	"21"	"9"	"0"	"247"	"247"	"1"	"0"
"6356"	"3"	"5"	"1"	"2"	"400"	"12"	"52"	"5"	"12"	"7"	"8"	"2"	"9"	"4"	"18"	"0"	"4"	"4"	"24"	"14"	"2"	"1"	"0"	"2"	"3"	"0"	"5"	"2"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"212"	"197"	"26"	"5"	"0"	"243"	"228"	"0"	"0"
"6357"	"3"	"5"	"1"	"2"	"400"	"7"	"40"	"4"	"13"	"9"	"17"	"6"	"7"	"3"	"19"	"5"	"4"	"8"	"27"	"10"	"0"	"0"	"0"	"4"	"4"	"2"	"7"	"0"	"0"	"10"	"12"	"0"	"0"	"0"	"0"	"218"	"218"	"26"	"4"	"0"	"248"	"248"	"1"	"0"
"6358"	"3"	"5"	"1"	"2"	"400"	"14"	"43"	"2"	"13"	"16"	"6"	"2"	"7"	"6"	"22"	"2"	"8"	"10"	"34"	"9"	"0"	"0"	"0"	"0"	"1"	"0"	"7"	"0"	"1"	"7"	"8"	"0"	"0"	"0"	"0"	"218"	"218"	"20"	"13"	"0"	"251"	"251"	"1"	"0"
"6359"	"3"	"5"	"1"	"2"	"400"	"11"	"27"	"5"	"13"	"6"	"6"	"2"	"7"	"6"	"30"	"2"	"6"	"2"	"30"	"10"	"1"	"1"	"0"	"3"	"5"	"1"	"11"	"1"	"3"	"8"	"11"	"0"	"0"	"0"	"0"	"208"	"208"	"23"	"9"	"0"	"240"	"240"	"1"	"0"
"6360"	"3"	"5"	"1"	"2"	"400"	"10"	"45"	"4"	"13"	"7"	"10"	"5"	"10"	"3"	"28"	"4"	"20"	"5"	"27"	"9"	"0"	"4"	"0"	"3"	"3"	"1"	"11"	"2"	"1"	"4"	"11"	"0"	"0"	"0"	"0"	"239"	"240"	"0"	"8"	"19"	"247"	"248"	"0"	"0"
"6361"	"3"	"5"	"1"	"2"	"400"	"10"	"39"	"5"	"7"	"10"	"11"	"3"	"9"	"5"	"16"	"3"	"13"	"12"	"35"	"19"	"1"	"3"	"0"	"2"	"7"	"1"	"6"	"0"	"4"	"12"	"14"	"0"	"0"	"0"	"0"	"247"	"247"	"36"	"6"	"0"	"289"	"289"	"1"	"0"
"6362"	"3"	"5"	"1"	"2"	"400"	"20"	"38"	"6"	"9"	"13"	"11"	"3"	"6"	"1"	"18"	"3"	"11"	"5"	"23"	"11"	"3"	"0"	"0"	"1"	"4"	"3"	"7"	"0"	"2"	"9"	"13"	"0"	"0"	"0"	"0"	"220"	"220"	"30"	"4"	"0"	"254"	"254"	"1"	"0"
"6363"	"3"	"5"	"1"	"2"	"397"	"10"	"38"	"7"	"13"	"9"	"9"	"2"	"10"	"5"	"14"	"1"	"12"	"7"	"19"	"9"	"2"	"1"	"1"	"3"	"3"	"2"	"7"	"1"	"2"	"5"	"12"	"0"	"0"	"0"	"0"	"204"	"204"	"21"	"9"	"0"	"234"	"234"	"1"	"0"
"6364"	"3"	"5"	"1"	"2"	"401"	"16"	"45"	"6"	"9"	"7"	"8"	"4"	"9"	"3"	"20"	"0"	"12"	"9"	"28"	"9"	"0"	"2"	"0"	"1"	"6"	"3"	"7"	"0"	"2"	"3"	"11"	"0"	"0"	"0"	"0"	"220"	"220"	"17"	"2"	"0"	"239"	"239"	"1"	"0"
"6365"	"3"	"5"	"1"	"2"	"400"	"8"	"28"	"8"	"12"	"8"	"12"	"3"	"11"	"3"	"11"	"1"	"15"	"8"	"20"	"14"	"2"	"1"	"1"	"0"	"4"	"3"	"10"	"2"	"3"	"5"	"14"	"0"	"0"	"0"	"0"	"205"	"207"	"20"	"3"	"0"	"228"	"230"	"0"	"0"
"6366"	"3"	"5"	"1"	"2"	"400"	"9"	"34"	"8"	"9"	"4"	"7"	"2"	"7"	"4"	"13"	"0"	"14"	"9"	"20"	"13"	"1"	"0"	"2"	"2"	"0"	"0"	"10"	"2"	"1"	"7"	"9"	"0"	"0"	"0"	"0"	"190"	"187"	"48"	"2"	"0"	"240"	"237"	"0"	"0"
"6367"	"3"	"5"	"1"	"2"	"400"	"12"	"45"	"4"	"12"	"7"	"9"	"3"	"10"	"2"	"12"	"10"	"9"	"4"	"25"	"9"	"1"	"1"	"1"	"1"	"3"	"0"	"5"	"2"	"1"	"10"	"1"	"0"	"0"	"0"	"0"	"199"	"199"	"19"	"11"	"0"	"229"	"229"	"1"	"0"
"6368"	"3"	"5"	"1"	"2"	"400"	"7"	"37"	"8"	"4"	"6"	"9"	"6"	"13"	"3"	"17"	"7"	"19"	"4"	"27"	"13"	"1"	"1"	"2"	"0"	"1"	"1"	"12"	"1"	"1"	"6"	"16"	"0"	"0"	"0"	"0"	"222"	"222"	"22"	"12"	"0"	"256"	"256"	"1"	"0"
"6369"	"3"	"5"	"1"	"2"	"400"	"13"	"39"	"2"	"12"	"5"	"10"	"2"	"11"	"4"	"17"	"3"	"12"	"6"	"17"	"11"	"1"	"1"	"0"	"1"	"2"	"1"	"12"	"1"	"0"	"11"	"12"	"0"	"0"	"0"	"0"	"206"	"206"	"26"	"5"	"0"	"237"	"237"	"1"	"0"
"6370"	"3"	"5"	"1"	"2"	"400"	"14"	"31"	"6"	"9"	"9"	"16"	"2"	"11"	"5"	"13"	"0"	"10"	"11"	"28"	"12"	"3"	"1"	"1"	"1"	"4"	"1"	"5"	"3"	"1"	"6"	"15"	"0"	"0"	"0"	"0"	"218"	"218"	"27"	"6"	"0"	"251"	"251"	"1"	"0"
"6371"	"3"	"5"	"1"	"2"	"399"	"14"	"34"	"5"	"15"	"10"	"7"	"6"	"9"	"3"	"20"	"0"	"9"	"10"	"21"	"10"	"1"	"1"	"4"	"2"	"4"	"1"	"6"	"1"	"3"	"4"	"8"	"0"	"0"	"0"	"0"	"208"	"208"	"21"	"10"	"0"	"239"	"239"	"1"	"0"
"6372"	"3"	"5"	"1"	"2"	"400"	"10"	"40"	"4"	"11"	"6"	"7"	"2"	"11"	"3"	"20"	"2"	"13"	"6"	"26"	"10"	"1"	"1"	"1"	"2"	"0"	"0"	"8"	"2"	"4"	"9"	"14"	"0"	"0"	"0"	"0"	"213"	"213"	"15"	"9"	"0"	"237"	"237"	"1"	"0"
"6373"	"3"	"5"	"1"	"2"	"400"	"18"	"43"	"2"	"8"	"10"	"13"	"3"	"3"	"5"	"17"	"3"	"17"	"5"	"28"	"19"	"3"	"3"	"0"	"2"	"6"	"1"	"9"	"2"	"3"	"5"	"10"	"0"	"0"	"0"	"0"	"261"	"238"	"16"	"6"	"22"	"261"	"260"	"0"	"0"
