"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"CREO"	"VAMOS"	"FCN_NACION"	"MLP"	"TODOS"	"WINAQ"	"UNE"	"PC"	"VALOR"	"UCN"	"PODEMOS"	"BIEN"	"VIVA"	"SEMILLA"	"UNIDOS"	"CONVERGENCIA"	"PPT"	"UNIONISTA"	"VICTORIA"	"LIBRE"	"EG"	"PAN"	"FUERZA"	"URNG_MAIZ"	"PHG"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"17271"	"3"	"16"	"13"	"2"	"307"	"0"	"0"	"0"	"6"	"0"	"17"	"31"	"1"	"1"	"61"	"28"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"156"	"156"	"18"	"12"	"0"	"186"	"186"	"1"	"0"
"17272"	"3"	"16"	"13"	"2"	"307"	"1"	"1"	"0"	"8"	"0"	"11"	"29"	"0"	"0"	"92"	"53"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"7"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"209"	"209"	"5"	"8"	"0"	"222"	"222"	"1"	"0"
"17273"	"3"	"16"	"13"	"2"	"380"	"3"	"0"	"7"	"21"	"0"	"46"	"38"	"1"	"1"	"23"	"10"	"12"	"2"	"1"	"1"	"2"	"3"	"0"	"2"	"0"	"0"	"1"	"7"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"188"	"188"	"26"	"20"	"0"	"234"	"234"	"1"	"0"
"17274"	"3"	"16"	"13"	"2"	"380"	"5"	"0"	"13"	"13"	"0"	"50"	"35"	"0"	"1"	"24"	"15"	"12"	"1"	"1"	"1"	"0"	"2"	"1"	"0"	"1"	"2"	"3"	"3"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"188"	"188"	"30"	"12"	"0"	"230"	"230"	"1"	"1"
"17275"	"3"	"16"	"13"	"2"	"380"	"7"	"1"	"4"	"13"	"0"	"36"	"47"	"1"	"0"	"22"	"14"	"11"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"167"	"27"	"15"	"0"	"209"	"209"	"1"	"0"
"17276"	"3"	"16"	"13"	"2"	"380"	"9"	"2"	"6"	"18"	"0"	"30"	"35"	"0"	"0"	"33"	"21"	"16"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"179"	"179"	"25"	"23"	"0"	"227"	"227"	"1"	"0"
"17277"	"3"	"16"	"13"	"2"	"380"	"7"	"1"	"5"	"20"	"0"	"54"	"30"	"0"	"2"	"26"	"10"	"9"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"177"	"177"	"12"	"14"	"0"	"203"	"203"	"1"	"0"
"17278"	"3"	"16"	"13"	"2"	"380"	"7"	"0"	"3"	"18"	"1"	"38"	"21"	"0"	"0"	"20"	"12"	"10"	"1"	"0"	"1"	"0"	"2"	"2"	"1"	"2"	"3"	"1"	"2"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"150"	"150"	"15"	"17"	"0"	"182"	"182"	"1"	"0"
"17279"	"3"	"16"	"13"	"2"	"380"	"2"	"1"	"5"	"28"	"0"	"41"	"34"	"0"	"1"	"24"	"12"	"6"	"0"	"3"	"0"	"1"	"0"	"0"	"0"	"6"	"2"	"2"	"3"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"179"	"179"	"25"	"11"	"0"	"215"	"215"	"1"	"0"
"17280"	"3"	"16"	"13"	"2"	"380"	"2"	"2"	"3"	"12"	"0"	"39"	"24"	"1"	"1"	"25"	"17"	"8"	"3"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"3"	"13"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"164"	"164"	"21"	"23"	"208"	"0"	"208"	"0"	"0"
"17281"	"3"	"16"	"13"	"2"	"0"	"1"	"0"	"5"	"11"	"0"	"32"	"37"	"2"	"0"	"24"	"17"	"8"	"0"	"1"	"2"	"1"	"0"	"1"	"0"	"1"	"0"	"2"	"7"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"158"	"158"	"12"	"17"	"4"	"187"	"187"	"1"	"0"
"17282"	"3"	"16"	"13"	"2"	"364"	"5"	"0"	"6"	"10"	"0"	"49"	"27"	"2"	"1"	"29"	"31"	"16"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"185"	"185"	"16"	"9"	"0"	"210"	"210"	"1"	"0"
"17283"	"3"	"16"	"13"	"2"	"380"	"1"	"0"	"4"	"7"	"0"	"43"	"34"	"1"	"2"	"43"	"38"	"7"	"2"	"0"	"2"	"1"	"0"	"2"	"0"	"0"	"2"	"6"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"198"	"198"	"16"	"18"	"8"	"232"	"232"	"1"	"0"
"17284"	"3"	"16"	"13"	"2"	"0"	"2"	"2"	"5"	"11"	"0"	"22"	"28"	"0"	"1"	"49"	"36"	"6"	"2"	"0"	"3"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"173"	"173"	"30"	"27"	"0"	"230"	"230"	"1"	"0"
"17285"	"3"	"16"	"13"	"2"	"380"	"2"	"1"	"4"	"12"	"2"	"29"	"25"	"0"	"2"	"38"	"38"	"7"	"2"	"1"	"1"	"0"	"1"	"1"	"2"	"0"	"0"	"4"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"174"	"174"	"23"	"26"	"0"	"223"	"223"	"1"	"0"
"17286"	"3"	"16"	"13"	"2"	"0"	"1"	"2"	"7"	"3"	"1"	"30"	"34"	"3"	"1"	"52"	"48"	"9"	"3"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"4"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"206"	"206"	"12"	"37"	"0"	"255"	"255"	"1"	"0"
"17287"	"3"	"16"	"13"	"2"	"0"	"1"	"0"	"5"	"15"	"0"	"22"	"26"	"0"	"0"	"46"	"36"	"7"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"169"	"169"	"11"	"20"	"0"	"200"	"200"	"1"	"0"
"17288"	"3"	"16"	"13"	"2"	"380"	"3"	"2"	"9"	"11"	"1"	"32"	"35"	"1"	"1"	"46"	"34"	"2"	"1"	"2"	"1"	"1"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"188"	"189"	"15"	"23"	"0"	"226"	"227"	"0"	"0"
"17289"	"3"	"16"	"13"	"2"	"380"	"0"	"1"	"6"	"6"	"0"	"41"	"20"	"1"	"3"	"50"	"35"	"6"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"178"	"178"	"14"	"25"	"0"	"217"	"217"	"1"	"0"
"17290"	"3"	"16"	"13"	"2"	"380"	"1"	"1"	"3"	"8"	"0"	"18"	"24"	"2"	"5"	"52"	"48"	"4"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"176"	"175"	"18"	"18"	"0"	"212"	"211"	"0"	"0"
"17291"	"3"	"16"	"13"	"2"	"203"	"0"	"1"	"4"	"3"	"0"	"12"	"12"	"0"	"0"	"41"	"18"	"5"	"2"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"106"	"106"	"2"	"9"	"0"	"117"	"117"	"1"	"0"
"17292"	"3"	"16"	"13"	"2"	"202"	"0"	"1"	"4"	"5"	"0"	"21"	"11"	"0"	"0"	"43"	"22"	"5"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"118"	"118"	"7"	"14"	"0"	"139"	"139"	"1"	"0"
"17293"	"3"	"16"	"13"	"2"	"380"	"4"	"1"	"33"	"2"	"1"	"29"	"39"	"0"	"4"	"36"	"60"	"3"	"1"	"0"	"2"	"1"	"0"	"1"	"1"	"0"	"0"	"3"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"224"	"224"	"37"	"23"	"0"	"284"	"284"	"1"	"0"
"17294"	"3"	"16"	"13"	"2"	"377"	"3"	"0"	"29"	"3"	"0"	"13"	"51"	"1"	"0"	"51"	"60"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"35"	"24"	"5"	"280"	"280"	"1"	"0"
"17295"	"3"	"16"	"13"	"2"	"380"	"1"	"0"	"17"	"5"	"0"	"21"	"32"	"0"	"1"	"61"	"65"	"10"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"216"	"216"	"21"	"19"	"0"	"256"	"256"	"1"	"0"
"17296"	"3"	"16"	"13"	"2"	"380"	"7"	"0"	"16"	"4"	"0"	"21"	"36"	"0"	"1"	"42"	"57"	"19"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"211"	"211"	"21"	"21"	"1"	"253"	"253"	"1"	"0"
"17297"	"3"	"16"	"13"	"2"	"380"	"4"	"0"	"18"	"3"	"1"	"17"	"36"	"0"	"0"	"65"	"58"	"12"	"1"	"0"	"3"	"1"	"0"	"0"	"3"	"0"	"2"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"227"	"227"	"32"	"22"	"0"	"281"	"281"	"1"	"0"
"17298"	"3"	"16"	"13"	"2"	"380"	"1"	"0"	"17"	"3"	"0"	"28"	"56"	"0"	"0"	"67"	"61"	"2"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"244"	"244"	"19"	"18"	"0"	"281"	"281"	"1"	"0"
"17299"	"3"	"16"	"13"	"2"	"380"	"0"	"0"	"12"	"2"	"1"	"18"	"40"	"2"	"1"	"60"	"47"	"4"	"3"	"0"	"3"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"198"	"198"	"19"	"22"	"0"	"239"	"239"	"1"	"0"
"17300"	"3"	"16"	"13"	"2"	"217"	"0"	"0"	"11"	"3"	"0"	"15"	"24"	"0"	"0"	"47"	"43"	"5"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"152"	"152"	"6"	"6"	"0"	"164"	"164"	"1"	"0"
"17301"	"3"	"16"	"13"	"2"	"217"	"2"	"0"	"12"	"0"	"0"	"6"	"35"	"0"	"0"	"40"	"34"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"139"	"139"	"9"	"9"	"0"	"157"	"157"	"1"	"0"
"17302"	"3"	"16"	"13"	"2"	"380"	"2"	"1"	"1"	"2"	"1"	"18"	"39"	"0"	"1"	"80"	"54"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"213"	"213"	"17"	"51"	"0"	"281"	"281"	"1"	"0"
"17303"	"3"	"16"	"13"	"2"	"380"	"1"	"0"	"0"	"1"	"0"	"13"	"67"	"0"	"0"	"82"	"57"	"3"	"3"	"0"	"1"	"1"	"0"	"0"	"3"	"0"	"2"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"240"	"240"	"18"	"28"	"0"	"286"	"286"	"1"	"0"
"17304"	"3"	"16"	"13"	"2"	"377"	"2"	"0"	"6"	"3"	"0"	"17"	"34"	"0"	"1"	"93"	"61"	"6"	"2"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"4"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"237"	"236"	"21"	"35"	"0"	"292"	"292"	"0"	"0"
"17305"	"3"	"16"	"13"	"2"	"290"	"0"	"0"	"3"	"5"	"0"	"8"	"18"	"0"	"1"	"66"	"47"	"3"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"159"	"159"	"17"	"22"	"0"	"198"	"198"	"1"	"0"
"17306"	"3"	"16"	"13"	"2"	"290"	"1"	"0"	"1"	"5"	"0"	"9"	"22"	"0"	"0"	"83"	"44"	"1"	"2"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"171"	"171"	"8"	"26"	"0"	"205"	"205"	"1"	"0"
"17307"	"3"	"16"	"13"	"2"	"380"	"8"	"0"	"19"	"1"	"0"	"64"	"28"	"0"	"9"	"36"	"46"	"7"	"2"	"1"	"1"	"0"	"0"	"0"	"3"	"0"	"1"	"0"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"230"	"231"	"27"	"36"	"0"	"293"	"294"	"0"	"0"
"17308"	"3"	"16"	"13"	"2"	"381"	"7"	"2"	"18"	"3"	"0"	"40"	"49"	"1"	"2"	"65"	"40"	"7"	"3"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"2"	"6"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"255"	"255"	"16"	"19"	"0"	"290"	"290"	"1"	"0"
"17309"	"3"	"16"	"13"	"2"	"253"	"1"	"0"	"7"	"2"	"0"	"31"	"15"	"0"	"5"	"38"	"38"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"146"	"146"	"8"	"18"	"0"	"172"	"172"	"1"	"0"
"17310"	"3"	"16"	"13"	"2"	"253"	"1"	"0"	"9"	"1"	"0"	"27"	"42"	"0"	"3"	"57"	"37"	"2"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"185"	"183"	"6"	"1"	"0"	"192"	"190"	"0"	"0"
"17311"	"3"	"16"	"13"	"2"	"450"	"2"	"0"	"1"	"3"	"1"	"8"	"11"	"0"	"0"	"9"	"14"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"53"	"53"	"6"	"6"	"0"	"65"	"65"	"1"	"0"
"17312"	"3"	"16"	"14"	"2"	"400"	"2"	"24"	"13"	"0"	"2"	"2"	"41"	"4"	"1"	"4"	"0"	"2"	"1"	"0"	"18"	"7"	"3"	"24"	"24"	"12"	"1"	"2"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"34"	"29"	"0"	"255"	"255"	"1"	"0"
"17313"	"3"	"16"	"14"	"2"	"400"	"3"	"29"	"13"	"0"	"4"	"2"	"41"	"1"	"4"	"4"	"0"	"1"	"0"	"0"	"17"	"15"	"0"	"21"	"20"	"13"	"1"	"1"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"193"	"193"	"22"	"28"	"0"	"243"	"243"	"1"	"0"
"17314"	"3"	"16"	"14"	"2"	"400"	"3"	"26"	"13"	"1"	"5"	"2"	"31"	"3"	"3"	"0"	"0"	"2"	"1"	"0"	"29"	"7"	"1"	"22"	"16"	"9"	"0"	"2"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"181"	"181"	"25"	"40"	"1"	"246"	"246"	"1"	"0"
"17315"	"3"	"16"	"14"	"2"	"400"	"1"	"24"	"9"	"3"	"3"	"1"	"59"	"1"	"4"	"3"	"0"	"4"	"1"	"2"	"16"	"19"	"0"	"27"	"12"	"16"	"0"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"209"	"209"	"19"	"43"	"6"	"271"	"271"	"1"	"0"
"17316"	"3"	"16"	"14"	"2"	"400"	"2"	"33"	"12"	"2"	"0"	"4"	"36"	"3"	"2"	"4"	"1"	"3"	"2"	"0"	"22"	"9"	"1"	"22"	"21"	"16"	"0"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"25"	"38"	"0"	"263"	"263"	"1"	"0"
"17317"	"3"	"16"	"14"	"2"	"400"	"4"	"18"	"10"	"1"	"1"	"3"	"42"	"3"	"3"	"1"	"0"	"2"	"0"	"0"	"20"	"12"	"0"	"27"	"19"	"16"	"1"	"1"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"188"	"188"	"30"	"32"	"0"	"250"	"250"	"1"	"0"
"17318"	"3"	"16"	"14"	"2"	"400"	"1"	"25"	"25"	"1"	"3"	"3"	"33"	"0"	"1"	"4"	"1"	"3"	"4"	"1"	"14"	"8"	"0"	"13"	"17"	"44"	"2"	"1"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"30"	"32"	"6"	"270"	"270"	"1"	"0"
"17319"	"3"	"16"	"14"	"2"	"400"	"2"	"29"	"9"	"2"	"4"	"2"	"36"	"1"	"0"	"1"	"2"	"6"	"1"	"0"	"16"	"10"	"0"	"14"	"23"	"16"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"177"	"177"	"25"	"35"	"0"	"237"	"237"	"1"	"0"
"17320"	"3"	"16"	"14"	"2"	"400"	"2"	"23"	"10"	"2"	"2"	"0"	"29"	"4"	"1"	"0"	"0"	"3"	"1"	"1"	"18"	"10"	"0"	"22"	"19"	"24"	"0"	"3"	"2"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"179"	"179"	"19"	"25"	"0"	"223"	"223"	"1"	"0"
"17321"	"3"	"16"	"14"	"2"	"400"	"1"	"21"	"12"	"4"	"7"	"3"	"26"	"3"	"3"	"3"	"0"	"2"	"3"	"1"	"16"	"7"	"1"	"21"	"23"	"16"	"2"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"179"	"179"	"14"	"17"	"0"	"210"	"210"	"1"	"0"
"17322"	"3"	"16"	"14"	"2"	"254"	"2"	"13"	"10"	"2"	"0"	"0"	"37"	"1"	"3"	"3"	"2"	"0"	"4"	"0"	"7"	"3"	"0"	"7"	"13"	"20"	"0"	"0"	"2"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"133"	"133"	"12"	"9"	"0"	"154"	"154"	"1"	"0"
"17323"	"3"	"16"	"14"	"2"	"256"	"1"	"16"	"11"	"0"	"1"	"3"	"23"	"3"	"4"	"1"	"0"	"1"	"0"	"0"	"10"	"6"	"0"	"13"	"15"	"10"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"121"	"121"	"7"	"7"	"0"	"135"	"135"	"1"	"0"
"17324"	"3"	"16"	"14"	"2"	"380"	"2"	"14"	"11"	"1"	"5"	"2"	"28"	"2"	"2"	"1"	"0"	"3"	"3"	"0"	"2"	"2"	"1"	"44"	"25"	"22"	"0"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"175"	"175"	"33"	"31"	"0"	"239"	"239"	"1"	"0"
"17325"	"3"	"16"	"14"	"2"	"380"	"3"	"36"	"11"	"1"	"2"	"0"	"34"	"2"	"13"	"0"	"0"	"3"	"2"	"0"	"4"	"3"	"1"	"44"	"18"	"24"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"204"	"204"	"29"	"28"	"0"	"261"	"261"	"1"	"0"
"17326"	"3"	"16"	"14"	"2"	"380"	"3"	"13"	"11"	"0"	"2"	"0"	"23"	"2"	"7"	"0"	"0"	"2"	"0"	"0"	"3"	"4"	"0"	"29"	"60"	"19"	"2"	"2"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"185"	"185"	"33"	"21"	"0"	"239"	"239"	"1"	"0"
"17327"	"3"	"16"	"14"	"2"	"380"	"9"	"15"	"9"	"3"	"4"	"0"	"31"	"5"	"5"	"1"	"0"	"1"	"1"	"0"	"3"	"18"	"0"	"43"	"34"	"14"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"201"	"201"	"25"	"24"	"0"	"250"	"250"	"1"	"0"
"17328"	"3"	"16"	"14"	"2"	"380"	"1"	"10"	"7"	"0"	"1"	"1"	"29"	"3"	"6"	"1"	"0"	"1"	"0"	"0"	"4"	"2"	"0"	"79"	"19"	"12"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"177"	"177"	"24"	"34"	"0"	"235"	"235"	"1"	"0"
"17329"	"3"	"16"	"14"	"2"	"380"	"4"	"17"	"9"	"3"	"4"	"1"	"28"	"1"	"10"	"1"	"1"	"4"	"1"	"0"	"1"	"6"	"0"	"43"	"31"	"39"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"17"	"19"	"0"	"244"	"244"	"1"	"0"
"17330"	"3"	"16"	"14"	"2"	"327"	"2"	"23"	"9"	"3"	"1"	"3"	"29"	"0"	"3"	"1"	"0"	"4"	"0"	"0"	"1"	"5"	"1"	"32"	"23"	"22"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"168"	"164"	"5"	"18"	"0"	"191"	"187"	"0"	"0"
"17331"	"3"	"16"	"14"	"2"	"327"	"3"	"16"	"5"	"0"	"5"	"0"	"25"	"0"	"7"	"2"	"0"	"2"	"1"	"0"	"3"	"7"	"0"	"47"	"32"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"167"	"4"	"21"	"0"	"192"	"192"	"1"	"0"
"17332"	"3"	"16"	"14"	"2"	"380"	"4"	"15"	"12"	"1"	"3"	"0"	"52"	"4"	"3"	"0"	"0"	"3"	"1"	"0"	"4"	"27"	"2"	"33"	"34"	"6"	"0"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"209"	"26"	"34"	"0"	"270"	"269"	"0"	"0"
"17333"	"3"	"16"	"14"	"2"	"380"	"1"	"44"	"3"	"1"	"2"	"1"	"29"	"3"	"0"	"2"	"1"	"0"	"0"	"0"	"20"	"25"	"0"	"21"	"29"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"195"	"195"	"20"	"43"	"0"	"258"	"258"	"1"	"0"
"17334"	"3"	"16"	"14"	"2"	"317"	"3"	"9"	"8"	"1"	"3"	"1"	"23"	"0"	"1"	"0"	"0"	"2"	"1"	"0"	"5"	"21"	"0"	"10"	"40"	"14"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"143"	"143"	"16"	"20"	"0"	"179"	"179"	"1"	"0"
"17335"	"3"	"16"	"14"	"2"	"316"	"2"	"15"	"4"	"0"	"3"	"1"	"26"	"0"	"4"	"1"	"0"	"2"	"0"	"0"	"5"	"23"	"0"	"13"	"40"	"5"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"146"	"146"	"9"	"16"	"0"	"171"	"171"	"1"	"0"
"17336"	"3"	"16"	"14"	"2"	"380"	"0"	"34"	"3"	"3"	"1"	"4"	"58"	"2"	"1"	"2"	"0"	"2"	"1"	"0"	"67"	"9"	"0"	"8"	"27"	"6"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"16"	"27"	"0"	"273"	"273"	"1"	"0"
"17337"	"3"	"16"	"14"	"2"	"380"	"3"	"14"	"7"	"3"	"2"	"2"	"51"	"1"	"2"	"1"	"0"	"2"	"1"	"0"	"41"	"9"	"0"	"24"	"13"	"24"	"0"	"2"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"205"	"205"	"19"	"37"	"1"	"261"	"261"	"1"	"0"
"17338"	"3"	"16"	"14"	"2"	"380"	"3"	"25"	"5"	"1"	"3"	"1"	"36"	"4"	"4"	"1"	"0"	"2"	"0"	"1"	"47"	"9"	"0"	"18"	"40"	"5"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"271"	"207"	"21"	"43"	"0"	"335"	"271"	"0"	"0"
"17339"	"3"	"16"	"14"	"2"	"318"	"1"	"21"	"6"	"0"	"2"	"1"	"31"	"3"	"9"	"2"	"1"	"2"	"1"	"1"	"36"	"5"	"0"	"10"	"25"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"166"	"166"	"6"	"19"	"0"	"191"	"191"	"1"	"0"
"17340"	"3"	"16"	"14"	"2"	"316"	"0"	"15"	"2"	"0"	"4"	"0"	"35"	"2"	"2"	"3"	"0"	"0"	"0"	"0"	"35"	"9"	"0"	"17"	"20"	"8"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"153"	"153"	"6"	"24"	"0"	"183"	"183"	"1"	"0"
"17341"	"3"	"16"	"14"	"2"	"380"	"0"	"25"	"6"	"2"	"5"	"2"	"52"	"1"	"4"	"0"	"0"	"2"	"0"	"1"	"43"	"6"	"2"	"6"	"34"	"5"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"198"	"198"	"29"	"20"	"0"	"247"	"247"	"1"	"0"
"17342"	"3"	"16"	"14"	"2"	"380"	"0"	"26"	"14"	"7"	"0"	"3"	"81"	"0"	"1"	"0"	"0"	"4"	"3"	"0"	"38"	"2"	"0"	"16"	"39"	"6"	"0"	"1"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"245"	"245"	"26"	"29"	"0"	"300"	"300"	"1"	"0"
"17343"	"3"	"16"	"14"	"2"	"340"	"1"	"31"	"12"	"3"	"1"	"3"	"44"	"1"	"5"	"1"	"0"	"1"	"1"	"1"	"30"	"5"	"1"	"9"	"37"	"8"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"197"	"197"	"13"	"13"	"0"	"223"	"223"	"1"	"0"
"17344"	"3"	"16"	"14"	"2"	"339"	"1"	"26"	"12"	"1"	"6"	"2"	"64"	"0"	"4"	"0"	"0"	"2"	"0"	"0"	"27"	"1"	"0"	"10"	"25"	"5"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"189"	"189"	"11"	"16"	"0"	"216"	"216"	"1"	"0"
"17345"	"3"	"16"	"15"	"2"	"400"	"5"	"9"	"10"	"8"	"2"	"12"	"20"	"0"	"9"	"3"	"12"	"16"	"2"	"0"	"0"	"14"	"0"	"2"	"43"	"6"	"1"	"1"	"0"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"182"	"182"	"20"	"18"	"0"	"220"	"220"	"1"	"0"
