"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"AVANZA"	"UNE"	"VIVA"	"VALOR"	"WINAQ"	"TODOS"	"CREO"	"UCN"	"PAN"	"FCN_NACION"	"UNIDOS"	"VICTORIA"	"BIEN"	"SEMILLA"	"PHG"	"UNIONISTA"	"PC"	"MLP"	"EG"	"FUERZA"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"7499"	"3"	"6"	"5"	"2"	"405"	"42"	"0"	"84"	"0"	"3"	"1"	"2"	"1"	"2"	"6"	"6"	"0"	"1"	"7"	"0"	"2"	"0"	"2"	"7"	"17"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"184"	"184"	"16"	"108"	"0"	"308"	"308"	"1"	"0"
"7500"	"3"	"6"	"5"	"2"	"400"	"52"	"0"	"65"	"4"	"4"	"0"	"3"	"10"	"1"	"8"	"8"	"0"	"3"	"3"	"2"	"3"	"2"	"0"	"5"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"184"	"184"	"17"	"73"	"0"	"274"	"274"	"1"	"0"
"7501"	"3"	"6"	"5"	"2"	"400"	"44"	"1"	"68"	"1"	"5"	"0"	"2"	"8"	"0"	"4"	"4"	"2"	"2"	"2"	"0"	"3"	"1"	"4"	"7"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"168"	"168"	"14"	"58"	"0"	"240"	"240"	"1"	"0"
"7502"	"3"	"6"	"5"	"2"	"400"	"56"	"0"	"56"	"1"	"7"	"1"	"3"	"11"	"2"	"5"	"6"	"0"	"4"	"3"	"1"	"5"	"0"	"1"	"3"	"8"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"174"	"174"	"26"	"71"	"0"	"271"	"271"	"1"	"0"
"7503"	"3"	"6"	"5"	"2"	"400"	"51"	"0"	"63"	"6"	"3"	"3"	"1"	"13"	"3"	"7"	"8"	"0"	"2"	"4"	"0"	"9"	"1"	"1"	"4"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"9"	"64"	"0"	"260"	"260"	"1"	"0"
"7504"	"3"	"6"	"5"	"2"	"400"	"55"	"0"	"71"	"0"	"3"	"0"	"4"	"9"	"3"	"9"	"5"	"0"	"1"	"1"	"1"	"2"	"1"	"1"	"5"	"12"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"184"	"184"	"14"	"75"	"0"	"273"	"273"	"1"	"0"
"7505"	"3"	"6"	"5"	"2"	"400"	"64"	"0"	"100"	"3"	"5"	"1"	"3"	"11"	"3"	"9"	"11"	"1"	"2"	"2"	"0"	"4"	"1"	"4"	"5"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"247"	"247"	"13"	"50"	"0"	"310"	"310"	"1"	"0"
"7506"	"3"	"6"	"5"	"2"	"379"	"88"	"1"	"89"	"3"	"8"	"0"	"0"	"4"	"3"	"10"	"4"	"2"	"2"	"2"	"1"	"1"	"2"	"2"	"0"	"9"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"232"	"232"	"35"	"65"	"0"	"332"	"332"	"1"	"0"
"7507"	"3"	"6"	"5"	"2"	"379"	"75"	"1"	"86"	"5"	"5"	"0"	"2"	"8"	"2"	"3"	"13"	"1"	"2"	"1"	"1"	"3"	"0"	"0"	"11"	"10"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"9"	"48"	"0"	"287"	"287"	"1"	"0"
"7508"	"3"	"6"	"5"	"2"	"445"	"17"	"0"	"11"	"0"	"3"	"0"	"2"	"4"	"0"	"2"	"0"	"0"	"2"	"2"	"1"	"5"	"1"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"55"	"55"	"6"	"30"	"0"	"91"	"91"	"1"	"0"
"7509"	"3"	"6"	"6"	"2"	"400"	"11"	"20"	"38"	"1"	"1"	"3"	"3"	"7"	"21"	"2"	"24"	"0"	"0"	"1"	"2"	"2"	"12"	"43"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"194"	"194"	"33"	"30"	"0"	"257"	"257"	"1"	"0"
"7510"	"3"	"6"	"6"	"2"	"400"	"25"	"12"	"35"	"1"	"4"	"3"	"2"	"12"	"24"	"7"	"15"	"1"	"0"	"2"	"8"	"2"	"5"	"45"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"206"	"206"	"39"	"30"	"0"	"275"	"275"	"1"	"0"
"7511"	"3"	"6"	"6"	"2"	"400"	"27"	"15"	"48"	"4"	"1"	"2"	"4"	"5"	"29"	"2"	"19"	"0"	"0"	"4"	"5"	"4"	"8"	"41"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"220"	"220"	"42"	"22"	"0"	"284"	"284"	"1"	"0"
"7512"	"3"	"6"	"6"	"2"	"400"	"15"	"17"	"34"	"3"	"1"	"6"	"4"	"10"	"31"	"4"	"8"	"0"	"0"	"2"	"13"	"1"	"14"	"46"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"211"	"211"	"31"	"39"	"0"	"281"	"281"	"1"	"0"
"7513"	"3"	"6"	"6"	"2"	"400"	"16"	"14"	"25"	"2"	"5"	"8"	"0"	"7"	"20"	"7"	"12"	"0"	"1"	"2"	"7"	"1"	"18"	"58"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"206"	"206"	"33"	"31"	"3"	"270"	"270"	"1"	"0"
"7514"	"3"	"6"	"6"	"2"	"400"	"8"	"8"	"23"	"4"	"1"	"3"	"5"	"16"	"43"	"7"	"28"	"0"	"0"	"3"	"9"	"3"	"9"	"61"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"231"	"231"	"42"	"34"	"0"	"307"	"307"	"1"	"0"
"7515"	"3"	"6"	"6"	"2"	"400"	"14"	"8"	"25"	"2"	"1"	"6"	"4"	"11"	"29"	"5"	"14"	"3"	"2"	"1"	"4"	"7"	"17"	"68"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"228"	"228"	"34"	"32"	"0"	"294"	"294"	"1"	"0"
"7516"	"3"	"6"	"6"	"2"	"400"	"11"	"13"	"27"	"5"	"1"	"3"	"2"	"10"	"32"	"1"	"18"	"0"	"1"	"1"	"3"	"8"	"23"	"50"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"211"	"211"	"39"	"14"	"0"	"264"	"264"	"1"	"0"
"7517"	"3"	"6"	"6"	"2"	"400"	"9"	"19"	"38"	"3"	"3"	"3"	"4"	"9"	"24"	"1"	"14"	"0"	"1"	"2"	"8"	"1"	"14"	"40"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"197"	"197"	"40"	"22"	"0"	"259"	"259"	"1"	"0"
"7518"	"3"	"6"	"6"	"2"	"400"	"17"	"14"	"32"	"1"	"1"	"2"	"1"	"10"	"33"	"2"	"15"	"0"	"3"	"4"	"5"	"4"	"16"	"44"	"2"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"211"	"211"	"24"	"18"	"0"	"253"	"253"	"1"	"0"
"7519"	"3"	"6"	"6"	"2"	"400"	"12"	"14"	"29"	"1"	"2"	"1"	"4"	"9"	"32"	"1"	"12"	"1"	"0"	"4"	"8"	"5"	"13"	"62"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"212"	"212"	"28"	"18"	"0"	"258"	"258"	"1"	"0"
"7520"	"3"	"6"	"6"	"2"	"400"	"23"	"15"	"31"	"1"	"1"	"6"	"2"	"8"	"23"	"2"	"7"	"1"	"0"	"3"	"3"	"6"	"23"	"47"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"204"	"204"	"33"	"19"	"0"	"256"	"256"	"1"	"0"
"7521"	"3"	"6"	"6"	"2"	"278"	"15"	"1"	"9"	"4"	"2"	"3"	"6"	"13"	"20"	"1"	"7"	"0"	"1"	"0"	"9"	"3"	"28"	"50"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"174"	"174"	"14"	"11"	"0"	"199"	"199"	"1"	"0"
"7522"	"3"	"6"	"6"	"2"	"278"	"12"	"12"	"18"	"2"	"0"	"5"	"2"	"10"	"23"	"0"	"9"	"0"	"1"	"2"	"3"	"2"	"16"	"39"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"160"	"160"	"15"	"11"	"0"	"186"	"186"	"1"	"0"
"7523"	"3"	"6"	"6"	"2"	"380"	"18"	"2"	"54"	"2"	"0"	"0"	"1"	"5"	"2"	"1"	"38"	"1"	"0"	"1"	"3"	"0"	"29"	"27"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"31"	"52"	"0"	"270"	"270"	"1"	"0"
"7524"	"3"	"6"	"6"	"2"	"380"	"13"	"4"	"52"	"0"	"0"	"1"	"1"	"6"	"6"	"0"	"21"	"0"	"2"	"2"	"1"	"0"	"28"	"21"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"159"	"159"	"27"	"37"	"0"	"223"	"223"	"1"	"0"
"7525"	"3"	"6"	"6"	"2"	"380"	"20"	"4"	"54"	"2"	"2"	"0"	"1"	"7"	"5"	"6"	"38"	"0"	"1"	"1"	"3"	"1"	"31"	"23"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"32"	"30"	"0"	"262"	"262"	"1"	"0"
"7526"	"3"	"6"	"6"	"2"	"233"	"14"	"3"	"22"	"1"	"0"	"0"	"1"	"4"	"4"	"3"	"9"	"0"	"0"	"3"	"1"	"2"	"21"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"101"	"101"	"15"	"24"	"0"	"140"	"140"	"1"	"0"
"7527"	"3"	"6"	"6"	"2"	"232"	"13"	"0"	"20"	"0"	"0"	"0"	"0"	"0"	"7"	"2"	"17"	"0"	"0"	"0"	"1"	"2"	"25"	"24"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"112"	"112"	"12"	"12"	"0"	"136"	"136"	"1"	"0"
"7528"	"3"	"6"	"6"	"2"	"377"	"21"	"2"	"35"	"1"	"3"	"2"	"2"	"4"	"58"	"7"	"8"	"0"	"1"	"3"	"6"	"1"	"26"	"19"	"6"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"31"	"44"	"0"	"283"	"283"	"1"	"0"
"7529"	"3"	"6"	"6"	"2"	"380"	"18"	"4"	"30"	"2"	"2"	"1"	"0"	"6"	"47"	"5"	"11"	"0"	"0"	"0"	"4"	"1"	"35"	"19"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"194"	"194"	"27"	"62"	"0"	"283"	"283"	"1"	"0"
"7530"	"3"	"6"	"6"	"2"	"380"	"16"	"2"	"32"	"1"	"1"	"1"	"2"	"7"	"67"	"4"	"9"	"1"	"0"	"0"	"2"	"3"	"35"	"21"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"30"	"52"	"0"	"292"	"292"	"1"	"0"
"7531"	"3"	"6"	"6"	"2"	"380"	"13"	"0"	"31"	"1"	"0"	"0"	"0"	"12"	"64"	"5"	"10"	"0"	"2"	"2"	"3"	"0"	"26"	"17"	"11"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"198"	"199"	"34"	"65"	"0"	"297"	"298"	"0"	"0"
"7532"	"3"	"6"	"6"	"2"	"387"	"9"	"1"	"29"	"0"	"1"	"0"	"3"	"8"	"80"	"2"	"8"	"0"	"1"	"0"	"5"	"3"	"33"	"17"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"28"	"43"	"0"	"279"	"279"	"1"	"0"
"7533"	"3"	"6"	"6"	"2"	"380"	"13"	"0"	"38"	"1"	"1"	"2"	"1"	"10"	"62"	"3"	"10"	"0"	"0"	"0"	"4"	"2"	"34"	"14"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"197"	"197"	"25"	"24"	"0"	"246"	"246"	"1"	"0"
"7534"	"3"	"6"	"6"	"2"	"380"	"17"	"2"	"28"	"3"	"1"	"5"	"1"	"15"	"44"	"2"	"13"	"0"	"0"	"2"	"5"	"3"	"30"	"20"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"197"	"197"	"32"	"26"	"2"	"255"	"255"	"1"	"0"
"7535"	"3"	"6"	"6"	"2"	"377"	"9"	"0"	"37"	"3"	"2"	"0"	"1"	"17"	"54"	"1"	"13"	"2"	"1"	"1"	"5"	"3"	"26"	"23"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"206"	"206"	"23"	"38"	"0"	"267"	"267"	"1"	"0"
"7536"	"3"	"6"	"6"	"2"	"380"	"11"	"3"	"16"	"2"	"1"	"2"	"1"	"3"	"56"	"8"	"12"	"0"	"0"	"1"	"7"	"0"	"40"	"9"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"174"	"174"	"27"	"48"	"0"	"249"	"249"	"1"	"0"
"7537"	"3"	"6"	"6"	"2"	"258"	"15"	"1"	"10"	"1"	"2"	"0"	"1"	"6"	"56"	"1"	"10"	"0"	"0"	"0"	"9"	"4"	"51"	"12"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"14"	"13"	"0"	"210"	"210"	"1"	"0"
"7538"	"3"	"6"	"6"	"2"	"257"	"6"	"2"	"19"	"1"	"1"	"0"	"1"	"7"	"55"	"0"	"6"	"0"	"1"	"0"	"5"	"2"	"39"	"12"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"160"	"160"	"8"	"22"	"0"	"190"	"190"	"1"	"0"
"7539"	"3"	"6"	"6"	"2"	"380"	"33"	"15"	"29"	"8"	"1"	"0"	"0"	"16"	"14"	"4"	"28"	"0"	"1"	"2"	"2"	"3"	"18"	"27"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"202"	"202"	"16"	"28"	"2"	"246"	"246"	"1"	"0"
"7540"	"3"	"6"	"6"	"2"	"379"	"30"	"5"	"37"	"5"	"1"	"0"	"1"	"13"	"16"	"2"	"31"	"1"	"1"	"1"	"3"	"1"	"28"	"44"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"22"	"36"	"0"	"279"	"279"	"1"	"0"
"7541"	"3"	"6"	"6"	"2"	"380"	"33"	"8"	"23"	"0"	"0"	"1"	"1"	"17"	"13"	"5"	"16"	"0"	"2"	"1"	"2"	"2"	"13"	"35"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"174"	"174"	"10"	"39"	"14"	"223"	"223"	"1"	"0"
"7542"	"3"	"6"	"6"	"2"	"353"	"21"	"8"	"29"	"5"	"1"	"0"	"0"	"7"	"9"	"1"	"18"	"2"	"1"	"0"	"3"	"3"	"19"	"29"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"157"	"157"	"23"	"23"	"0"	"203"	"203"	"1"	"0"
"7543"	"3"	"6"	"6"	"2"	"353"	"29"	"14"	"18"	"3"	"1"	"0"	"0"	"9"	"10"	"3"	"25"	"0"	"0"	"1"	"3"	"4"	"28"	"42"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"11"	"19"	"0"	"221"	"221"	"1"	"0"
"7544"	"3"	"6"	"6"	"2"	"600"	"10"	"6"	"11"	"2"	"1"	"1"	"5"	"7"	"9"	"3"	"6"	"0"	"1"	"5"	"8"	"3"	"17"	"38"	"0"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"141"	"141"	"19"	"37"	"0"	"197"	"197"	"1"	"0"
"7545"	"3"	"6"	"6"	"2"	"375"	"7"	"7"	"6"	"1"	"2"	"3"	"4"	"9"	"10"	"1"	"6"	"0"	"0"	"1"	"2"	"6"	"10"	"9"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"85"	"85"	"12"	"14"	"0"	"111"	"111"	"1"	"0"
"7546"	"3"	"6"	"6"	"2"	"375"	"3"	"4"	"6"	"2"	"1"	"0"	"0"	"4"	"12"	"1"	"3"	"0"	"0"	"0"	"2"	"0"	"7"	"10"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"56"	"56"	"9"	"8"	"0"	"73"	"73"	"1"	"0"
"7547"	"3"	"6"	"7"	"2"	"400"	"4"	"1"	"63"	"2"	"2"	"1"	"1"	"61"	"75"	"5"	"19"	"1"	"3"	"3"	"1"	"4"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"251"	"251"	"10"	"25"	"0"	"286"	"286"	"1"	"0"
"7548"	"3"	"6"	"7"	"2"	"400"	"5"	"0"	"59"	"3"	"0"	"2"	"0"	"71"	"101"	"5"	"15"	"0"	"0"	"3"	"0"	"3"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"270"	"270"	"8"	"42"	"0"	"320"	"320"	"1"	"0"
"7549"	"3"	"6"	"7"	"2"	"400"	"4"	"2"	"73"	"2"	"0"	"2"	"1"	"77"	"79"	"4"	"17"	"0"	"1"	"2"	"1"	"3"	"1"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"275"	"275"	"16"	"31"	"0"	"322"	"322"	"1"	"0"
"7550"	"3"	"6"	"7"	"2"	"400"	"11"	"1"	"76"	"1"	"2"	"1"	"1"	"104"	"77"	"3"	"30"	"1"	"1"	"2"	"2"	"1"	"1"	"3"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"323"	"323"	"14"	"26"	"0"	"363"	"363"	"1"	"0"
"7551"	"3"	"6"	"7"	"2"	"400"	"6"	"2"	"91"	"2"	"0"	"0"	"0"	"75"	"82"	"1"	"19"	"1"	"0"	"2"	"3"	"0"	"0"	"1"	"1"	"2"	"19"	"1"	"0"	"2"	"3"	"0"	"0"	"1"	"1"	"2"	"290"	"290"	"5"	"45"	"2"	"340"	"340"	"1"	"0"
"7552"	"3"	"6"	"7"	"2"	"400"	"8"	"0"	"61"	"0"	"3"	"0"	"0"	"75"	"99"	"1"	"25"	"3"	"1"	"1"	"0"	"5"	"0"	"2"	"2"	"0"	"25"	"3"	"1"	"1"	"0"	"5"	"0"	"2"	"2"	"0"	"286"	"286"	"22"	"45"	"0"	"353"	"353"	"1"	"0"
"7553"	"3"	"6"	"7"	"2"	"400"	"5"	"1"	"65"	"4"	"0"	"0"	"2"	"78"	"69"	"0"	"21"	"0"	"0"	"2"	"0"	"5"	"0"	"11"	"0"	"0"	"21"	"0"	"0"	"2"	"0"	"5"	"0"	"11"	"0"	"0"	"264"	"264"	"9"	"21"	"0"	"294"	"294"	"1"	"0"
"7554"	"3"	"6"	"7"	"2"	"399"	"3"	"0"	"59"	"3"	"1"	"1"	"1"	"62"	"74"	"1"	"22"	"0"	"0"	"1"	"3"	"2"	"2"	"10"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"246"	"246"	"6"	"28"	"0"	"280"	"280"	"1"	"0"
"7555"	"3"	"6"	"7"	"2"	"401"	"2"	"3"	"46"	"1"	"2"	"3"	"2"	"58"	"83"	"1"	"17"	"1"	"0"	"2"	"4"	"6"	"1"	"3"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"240"	"240"	"16"	"30"	"0"	"286"	"286"	"1"	"0"
"7556"	"3"	"6"	"7"	"2"	"400"	"6"	"0"	"56"	"2"	"3"	"2"	"1"	"60"	"71"	"3"	"19"	"2"	"0"	"0"	"2"	"2"	"1"	"5"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"239"	"239"	"11"	"19"	"0"	"269"	"269"	"1"	"0"
"7557"	"3"	"6"	"7"	"2"	"400"	"2"	"0"	"63"	"1"	"1"	"0"	"1"	"97"	"77"	"1"	"22"	"0"	"1"	"1"	"0"	"7"	"2"	"9"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"286"	"286"	"5"	"24"	"0"	"315"	"315"	"1"	"0"
"7558"	"3"	"6"	"7"	"2"	"326"	"7"	"0"	"47"	"1"	"2"	"0"	"3"	"92"	"91"	"1"	"21"	"0"	"0"	"2"	"2"	"0"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"275"	"275"	"5"	"14"	"0"	"294"	"294"	"1"	"0"
"7559"	"3"	"6"	"7"	"2"	"322"	"3"	"0"	"50"	"1"	"0"	"1"	"0"	"61"	"59"	"0"	"30"	"1"	"0"	"2"	"0"	"1"	"5"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"220"	"220"	"6"	"17"	"0"	"243"	"243"	"1"	"0"
"7560"	"3"	"6"	"7"	"2"	"380"	"1"	"0"	"82"	"1"	"2"	"0"	"1"	"34"	"96"	"4"	"30"	"1"	"0"	"4"	"1"	"3"	"0"	"14"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"277"	"277"	"8"	"34"	"1"	"319"	"319"	"1"	"0"
"7561"	"3"	"6"	"7"	"2"	"380"	"8"	"1"	"84"	"3"	"2"	"0"	"0"	"41"	"106"	"1"	"21"	"1"	"1"	"1"	"0"	"0"	"2"	"12"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"288"	"288"	"6"	"51"	"0"	"345"	"345"	"1"	"0"
"7562"	"3"	"6"	"7"	"2"	"380"	"1"	"0"	"76"	"4"	"2"	"2"	"1"	"30"	"88"	"3"	"27"	"1"	"0"	"4"	"0"	"2"	"0"	"23"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"265"	"265"	"6"	"26"	"1"	"297"	"297"	"1"	"0"
"7563"	"3"	"6"	"7"	"2"	"293"	"3"	"0"	"44"	"2"	"3"	"0"	"0"	"28"	"77"	"2"	"14"	"0"	"0"	"2"	"0"	"0"	"1"	"16"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"194"	"194"	"10"	"31"	"0"	"235"	"235"	"1"	"0"
"7564"	"3"	"6"	"7"	"2"	"292"	"3"	"0"	"47"	"0"	"0"	"1"	"0"	"28"	"83"	"3"	"33"	"1"	"0"	"0"	"0"	"1"	"1"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"220"	"220"	"2"	"17"	"0"	"239"	"239"	"1"	"0"
"7565"	"3"	"6"	"8"	"2"	"400"	"24"	"1"	"60"	"6"	"10"	"4"	"1"	"3"	"7"	"3"	"36"	"1"	"0"	"6"	"4"	"31"	"7"	"38"	"6"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"251"	"251"	"18"	"20"	"0"	"289"	"289"	"1"	"0"
"7566"	"3"	"6"	"8"	"2"	"400"	"17"	"2"	"69"	"3"	"6"	"8"	"5"	"4"	"20"	"6"	"30"	"0"	"1"	"4"	"11"	"32"	"4"	"29"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"253"	"253"	"14"	"17"	"0"	"284"	"284"	"1"	"0"
"7567"	"3"	"6"	"8"	"2"	"400"	"28"	"2"	"52"	"6"	"4"	"14"	"4"	"3"	"10"	"4"	"30"	"0"	"3"	"8"	"9"	"27"	"6"	"37"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"253"	"253"	"19"	"20"	"6"	"292"	"292"	"1"	"0"
"7568"	"3"	"6"	"8"	"2"	"400"	"26"	"0"	"66"	"9"	"12"	"20"	"4"	"4"	"8"	"3"	"29"	"0"	"2"	"9"	"7"	"25"	"3"	"25"	"4"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"259"	"259"	"22"	"19"	"0"	"300"	"300"	"1"	"0"
"7569"	"3"	"6"	"8"	"2"	"400"	"19"	"2"	"71"	"2"	"7"	"10"	"6"	"2"	"12"	"2"	"34"	"0"	"1"	"6"	"6"	"36"	"2"	"21"	"6"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"248"	"248"	"28"	"16"	"0"	"292"	"292"	"1"	"0"
"7570"	"3"	"6"	"8"	"2"	"400"	"24"	"2"	"68"	"4"	"7"	"16"	"7"	"2"	"10"	"0"	"28"	"1"	"0"	"4"	"3"	"34"	"1"	"22"	"7"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"242"	"242"	"23"	"22"	"0"	"287"	"287"	"1"	"0"
"7571"	"3"	"6"	"8"	"2"	"402"	"17"	"0"	"57"	"4"	"6"	"7"	"7"	"1"	"20"	"4"	"35"	"1"	"1"	"6"	"9"	"33"	"5"	"27"	"5"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"247"	"247"	"22"	"25"	"0"	"294"	"294"	"1"	"0"
"7572"	"3"	"6"	"8"	"2"	"400"	"22"	"0"	"63"	"4"	"9"	"17"	"5"	"5"	"11"	"6"	"36"	"0"	"1"	"8"	"1"	"26"	"4"	"27"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"252"	"252"	"22"	"21"	"0"	"295"	"295"	"1"	"0"
"7573"	"3"	"6"	"8"	"2"	"400"	"20"	"2"	"59"	"7"	"6"	"12"	"5"	"2"	"16"	"6"	"34"	"1"	"1"	"4"	"4"	"25"	"12"	"17"	"5"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"240"	"240"	"20"	"30"	"0"	"290"	"290"	"1"	"0"
