"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"CREO"	"UNE"	"VAMOS"	"TODOS"	"VALOR"	"URNG_MAIZ"	"PHG"	"BIEN"	"UNIDOS"	"WINAQ"	"FCN_NACION"	"MLP"	"PODEMOS"	"UCN"	"SEMILLA"	"UNIONISTA"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"15699"	"3"	"15"	"1"	"2"	"400"	"2"	"36"	"31"	"22"	"36"	"3"	"9"	"34"	"2"	"5"	"19"	"11"	"19"	"2"	"14"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"250"	"250"	"18"	"5"	"0"	"273"	"273"	"1"	"0"
"15700"	"3"	"15"	"1"	"2"	"400"	"0"	"33"	"28"	"23"	"21"	"7"	"7"	"26"	"1"	"6"	"19"	"10"	"18"	"0"	"14"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"214"	"214"	"23"	"13"	"0"	"250"	"250"	"1"	"0"
"15701"	"3"	"15"	"1"	"2"	"400"	"4"	"39"	"19"	"35"	"27"	"13"	"4"	"19"	"0"	"6"	"20"	"5"	"11"	"2"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"219"	"219"	"24"	"21"	"0"	"264"	"264"	"1"	"0"
"15702"	"3"	"15"	"1"	"2"	"400"	"2"	"26"	"27"	"19"	"47"	"10"	"7"	"24"	"0"	"8"	"21"	"11"	"12"	"2"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"22"	"13"	"0"	"265"	"265"	"1"	"0"
"15703"	"3"	"15"	"1"	"2"	"400"	"2"	"39"	"32"	"22"	"27"	"7"	"6"	"15"	"2"	"8"	"20"	"10"	"21"	"4"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"19"	"10"	"0"	"259"	"259"	"1"	"0"
"15704"	"3"	"15"	"1"	"2"	"400"	"4"	"40"	"29"	"24"	"29"	"3"	"3"	"31"	"0"	"8"	"15"	"17"	"16"	"2"	"13"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"236"	"236"	"27"	"17"	"0"	"280"	"280"	"1"	"0"
"15705"	"3"	"15"	"1"	"2"	"400"	"2"	"41"	"28"	"20"	"41"	"4"	"9"	"25"	"1"	"6"	"21"	"10"	"17"	"3"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"246"	"246"	"38"	"11"	"0"	"295"	"295"	"1"	"0"
"15706"	"3"	"15"	"1"	"2"	"400"	"3"	"46"	"33"	"22"	"28"	"8"	"11"	"25"	"0"	"6"	"18"	"10"	"22"	"0"	"14"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"249"	"249"	"26"	"8"	"0"	"283"	"283"	"1"	"0"
"15707"	"3"	"15"	"1"	"2"	"400"	"2"	"32"	"30"	"19"	"43"	"12"	"8"	"29"	"1"	"10"	"13"	"6"	"11"	"4"	"15"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"237"	"237"	"16"	"15"	"0"	"268"	"268"	"1"	"0"
"15708"	"3"	"15"	"1"	"2"	"400"	"2"	"36"	"35"	"27"	"32"	"15"	"5"	"23"	"2"	"3"	"18"	"12"	"17"	"2"	"19"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"250"	"250"	"15"	"14"	"0"	"279"	"279"	"1"	"0"
"15709"	"3"	"15"	"1"	"2"	"400"	"2"	"31"	"35"	"21"	"27"	"15"	"8"	"32"	"2"	"4"	"14"	"8"	"16"	"4"	"19"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"239"	"239"	"26"	"13"	"0"	"278"	"278"	"1"	"0"
"15710"	"3"	"15"	"1"	"2"	"400"	"2"	"40"	"33"	"26"	"32"	"9"	"7"	"26"	"2"	"6"	"16"	"7"	"15"	"0"	"16"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"238"	"238"	"20"	"10"	"0"	"268"	"268"	"1"	"0"
"15711"	"3"	"15"	"1"	"2"	"400"	"0"	"26"	"23"	"20"	"43"	"5"	"5"	"35"	"2"	"4"	"14"	"2"	"16"	"3"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"212"	"211"	"20"	"8"	"0"	"240"	"239"	"0"	"0"
"15712"	"3"	"15"	"1"	"2"	"400"	"1"	"23"	"19"	"13"	"36"	"4"	"7"	"26"	"0"	"5"	"20"	"10"	"9"	"1"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"190"	"190"	"19"	"3"	"0"	"212"	"212"	"1"	"0"
"15713"	"3"	"15"	"1"	"2"	"400"	"2"	"30"	"21"	"23"	"29"	"6"	"10"	"32"	"2"	"7"	"16"	"7"	"17"	"1"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"218"	"218"	"24"	"6"	"0"	"248"	"248"	"1"	"0"
"15714"	"3"	"15"	"1"	"2"	"400"	"4"	"21"	"24"	"19"	"33"	"8"	"8"	"25"	"1"	"8"	"12"	"4"	"19"	"3"	"20"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"24"	"8"	"0"	"242"	"242"	"1"	"0"
"15715"	"3"	"15"	"1"	"2"	"400"	"2"	"21"	"23"	"18"	"29"	"12"	"15"	"38"	"1"	"4"	"16"	"5"	"18"	"2"	"6"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"214"	"214"	"20"	"7"	"0"	"241"	"241"	"1"	"0"
"15716"	"3"	"15"	"1"	"2"	"400"	"5"	"33"	"29"	"18"	"34"	"5"	"9"	"16"	"5"	"11"	"11"	"9"	"20"	"3"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"225"	"225"	"19"	"4"	"0"	"248"	"248"	"1"	"0"
"15717"	"3"	"15"	"1"	"2"	"400"	"0"	"36"	"25"	"20"	"32"	"8"	"10"	"25"	"2"	"7"	"20"	"7"	"15"	"0"	"17"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"225"	"225"	"14"	"7"	"0"	"246"	"246"	"1"	"0"
"15718"	"3"	"15"	"1"	"2"	"400"	"4"	"30"	"30"	"18"	"52"	"4"	"5"	"17"	"1"	"8"	"22"	"7"	"20"	"3"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"235"	"235"	"16"	"7"	"0"	"258"	"258"	"1"	"0"
"15719"	"3"	"15"	"1"	"2"	"400"	"0"	"34"	"32"	"19"	"39"	"9"	"2"	"29"	"0"	"8"	"10"	"12"	"12"	"0"	"14"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"20"	"15"	"0"	"256"	"256"	"1"	"0"
"15720"	"3"	"15"	"1"	"2"	"400"	"3"	"32"	"33"	"16"	"21"	"7"	"6"	"41"	"0"	"7"	"17"	"7"	"9"	"0"	"14"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"215"	"215"	"17"	"12"	"0"	"244"	"244"	"1"	"0"
"15721"	"3"	"15"	"1"	"2"	"400"	"3"	"36"	"31"	"29"	"35"	"6"	"3"	"28"	"1"	"2"	"14"	"8"	"22"	"1"	"13"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"233"	"233"	"14"	"18"	"0"	"265"	"265"	"1"	"0"
"15722"	"3"	"15"	"1"	"2"	"400"	"2"	"31"	"27"	"20"	"36"	"3"	"3"	"19"	"3"	"7"	"24"	"10"	"11"	"2"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"205"	"205"	"32"	"13"	"0"	"250"	"250"	"1"	"0"
"15723"	"3"	"15"	"1"	"2"	"400"	"1"	"31"	"27"	"21"	"32"	"5"	"5"	"18"	"0"	"5"	"20"	"14"	"14"	"0"	"10"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"206"	"206"	"19"	"11"	"0"	"236"	"236"	"1"	"0"
"15724"	"3"	"15"	"1"	"2"	"400"	"2"	"28"	"17"	"19"	"30"	"4"	"9"	"27"	"2"	"4"	"9"	"9"	"21"	"5"	"11"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"198"	"198"	"12"	"5"	"0"	"215"	"215"	"1"	"0"
"15725"	"3"	"15"	"1"	"2"	"400"	"1"	"41"	"33"	"21"	"36"	"5"	"19"	"25"	"0"	"6"	"19"	"1"	"19"	"0"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"235"	"235"	"15"	"6"	"0"	"256"	"256"	"1"	"0"
"15726"	"3"	"15"	"1"	"2"	"400"	"0"	"35"	"18"	"23"	"33"	"8"	"12"	"24"	"0"	"9"	"24"	"6"	"16"	"0"	"24"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"232"	"232"	"12"	"8"	"0"	"252"	"252"	"1"	"0"
"15727"	"3"	"15"	"1"	"2"	"279"	"0"	"21"	"16"	"12"	"16"	"2"	"9"	"14"	"1"	"3"	"13"	"2"	"12"	"1"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"136"	"136"	"13"	"2"	"0"	"151"	"151"	"1"	"0"
"15728"	"3"	"15"	"1"	"2"	"278"	"2"	"23"	"15"	"14"	"16"	"1"	"6"	"10"	"0"	"4"	"4"	"4"	"8"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"113"	"113"	"10"	"6"	"0"	"129"	"129"	"1"	"0"
"15729"	"3"	"15"	"1"	"2"	"400"	"3"	"39"	"24"	"12"	"9"	"14"	"1"	"22"	"1"	"2"	"15"	"4"	"21"	"2"	"23"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"193"	"193"	"12"	"21"	"0"	"226"	"226"	"1"	"0"
"15730"	"3"	"15"	"1"	"2"	"400"	"2"	"61"	"21"	"22"	"13"	"9"	"5"	"16"	"0"	"0"	"14"	"4"	"12"	"2"	"16"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"12"	"22"	"9"	"234"	"234"	"1"	"0"
"15731"	"3"	"15"	"1"	"2"	"400"	"1"	"57"	"16"	"27"	"21"	"19"	"6"	"15"	"0"	"1"	"23"	"7"	"13"	"4"	"18"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"231"	"231"	"34"	"19"	"0"	"284"	"284"	"1"	"0"
"15732"	"3"	"15"	"1"	"2"	"400"	"0"	"46"	"18"	"37"	"13"	"18"	"3"	"22"	"0"	"0"	"35"	"5"	"10"	"0"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"215"	"215"	"25"	"27"	"0"	"267"	"267"	"1"	"0"
"15733"	"3"	"15"	"1"	"2"	"400"	"1"	"33"	"20"	"23"	"24"	"13"	"10"	"24"	"0"	"3"	"28"	"6"	"15"	"2"	"12"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"216"	"216"	"25"	"6"	"0"	"247"	"247"	"1"	"0"
"15734"	"3"	"15"	"1"	"2"	"400"	"2"	"43"	"18"	"16"	"20"	"7"	"3"	"18"	"2"	"1"	"10"	"6"	"16"	"3"	"16"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"24"	"14"	"0"	"221"	"221"	"1"	"0"
"15735"	"3"	"15"	"1"	"2"	"204"	"2"	"13"	"8"	"11"	"9"	"2"	"6"	"12"	"1"	"1"	"9"	"1"	"12"	"1"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"94"	"95"	"6"	"8"	"0"	"108"	"109"	"0"	"0"
"15736"	"3"	"15"	"1"	"2"	"203"	"1"	"17"	"13"	"9"	"8"	"4"	"1"	"8"	"1"	"1"	"10"	"2"	"3"	"1"	"7"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"88"	"88"	"4"	"5"	"0"	"97"	"97"	"1"	"0"
"15737"	"3"	"15"	"1"	"2"	"400"	"1"	"28"	"20"	"16"	"17"	"9"	"4"	"10"	"2"	"2"	"23"	"5"	"16"	"4"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"170"	"23"	"22"	"0"	"215"	"215"	"1"	"0"
"15738"	"3"	"15"	"1"	"2"	"400"	"3"	"50"	"28"	"11"	"13"	"10"	"3"	"12"	"1"	"4"	"15"	"2"	"10"	"4"	"24"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"32"	"17"	"0"	"240"	"240"	"1"	"0"
"15739"	"3"	"15"	"1"	"2"	"400"	"1"	"34"	"24"	"19"	"15"	"8"	"1"	"18"	"1"	"4"	"24"	"3"	"14"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"185"	"185"	"20"	"12"	"0"	"217"	"217"	"1"	"0"
"15740"	"3"	"15"	"1"	"2"	"329"	"1"	"30"	"18"	"13"	"19"	"4"	"4"	"10"	"1"	"5"	"21"	"3"	"17"	"1"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"160"	"160"	"17"	"13"	"0"	"190"	"190"	"1"	"0"
"15741"	"3"	"15"	"1"	"2"	"328"	"2"	"25"	"29"	"11"	"15"	"3"	"6"	"13"	"2"	"4"	"22"	"2"	"13"	"0"	"12"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"161"	"161"	"9"	"8"	"0"	"178"	"178"	"1"	"0"
"15742"	"3"	"15"	"1"	"2"	"380"	"1"	"36"	"14"	"51"	"3"	"1"	"2"	"27"	"1"	"1"	"29"	"26"	"6"	"0"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"203"	"203"	"28"	"46"	"0"	"277"	"277"	"1"	"0"
"15743"	"3"	"15"	"1"	"2"	"380"	"1"	"47"	"5"	"81"	"6"	"3"	"1"	"29"	"1"	"1"	"21"	"21"	"1"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"223"	"223"	"22"	"40"	"0"	"285"	"285"	"1"	"0"
"15744"	"3"	"15"	"1"	"2"	"380"	"2"	"45"	"12"	"69"	"3"	"2"	"2"	"32"	"1"	"1"	"37"	"21"	"2"	"2"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"238"	"238"	"24"	"41"	"0"	"303"	"303"	"1"	"0"
"15745"	"3"	"15"	"1"	"2"	"380"	"2"	"29"	"9"	"53"	"8"	"2"	"3"	"29"	"0"	"6"	"32"	"27"	"3"	"1"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"13"	"43"	"0"	"266"	"266"	"1"	"0"
"15746"	"3"	"15"	"1"	"2"	"299"	"1"	"34"	"12"	"34"	"6"	"2"	"1"	"15"	"0"	"2"	"10"	"22"	"4"	"1"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"150"	"150"	"16"	"30"	"0"	"196"	"196"	"1"	"0"
"15747"	"3"	"15"	"1"	"2"	"299"	"1"	"36"	"7"	"64"	"5"	"2"	"5"	"23"	"0"	"2"	"8"	"20"	"1"	"0"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"2"	"5"	"0"	"190"	"190"	"1"	"0"
"15748"	"3"	"15"	"1"	"2"	"380"	"1"	"39"	"15"	"25"	"3"	"3"	"1"	"13"	"0"	"0"	"40"	"10"	"3"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"157"	"157"	"30"	"21"	"0"	"208"	"208"	"1"	"0"
"15749"	"3"	"15"	"1"	"2"	"380"	"1"	"43"	"12"	"12"	"5"	"4"	"4"	"13"	"0"	"1"	"37"	"3"	"11"	"4"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"158"	"158"	"25"	"31"	"0"	"214"	"214"	"1"	"0"
"15750"	"3"	"15"	"1"	"2"	"380"	"0"	"33"	"17"	"19"	"4"	"5"	"4"	"20"	"3"	"1"	"48"	"17"	"4"	"2"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"182"	"182"	"42"	"31"	"0"	"255"	"255"	"1"	"0"
"15751"	"3"	"15"	"1"	"2"	"377"	"1"	"42"	"16"	"26"	"3"	"3"	"7"	"26"	"0"	"1"	"76"	"10"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"216"	"216"	"31"	"33"	"0"	"280"	"280"	"1"	"0"
"15752"	"3"	"15"	"1"	"2"	"380"	"1"	"34"	"11"	"17"	"6"	"1"	"3"	"22"	"0"	"2"	"52"	"7"	"5"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"165"	"165"	"26"	"21"	"0"	"212"	"212"	"1"	"0"
"15753"	"3"	"15"	"1"	"2"	"314"	"0"	"18"	"14"	"16"	"4"	"3"	"2"	"20"	"1"	"0"	"38"	"9"	"7"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"136"	"136"	"13"	"14"	"0"	"163"	"163"	"1"	"0"
"15754"	"3"	"15"	"1"	"1"	"313"	"0"	"27"	"12"	"16"	"4"	"4"	"2"	"13"	"0"	"0"	"45"	"6"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"45"	"6"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"133"	"133"	"10"	"13"	"0"	"156"	"156"	"1"	"0"
"15755"	"3"	"15"	"1"	"2"	"380"	"1"	"17"	"3"	"26"	"5"	"5"	"9"	"5"	"1"	"2"	"4"	"2"	"3"	"1"	"13"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"98"	"98"	"15"	"43"	"0"	"156"	"156"	"1"	"0"
"15756"	"3"	"15"	"1"	"2"	"380"	"0"	"24"	"8"	"30"	"5"	"7"	"7"	"8"	"0"	"1"	"6"	"5"	"3"	"1"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"119"	"119"	"10"	"27"	"0"	"156"	"156"	"1"	"0"
"15757"	"3"	"15"	"1"	"2"	"380"	"3"	"22"	"6"	"13"	"5"	"2"	"7"	"12"	"2"	"0"	"7"	"4"	"1"	"3"	"34"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"122"	"122"	"15"	"23"	"0"	"160"	"160"	"1"	"0"
"15758"	"3"	"15"	"1"	"1"	"301"	"18"	"1"	"27"	"4"	"1"	"8"	"8"	"1"	"3"	"3"	"3"	"3"	"1"	"1"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"95"	"98"	"11"	"13"	"0"	"119"	"122"	"0"	"0"
"15759"	"3"	"15"	"1"	"2"	"300"	"0"	"14"	"5"	"27"	"7"	"1"	"2"	"7"	"0"	"0"	"2"	"6"	"2"	"2"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"87"	"87"	"1"	"15"	"0"	"103"	"103"	"1"	"0"
"15760"	"3"	"15"	"1"	"2"	"380"	"4"	"17"	"6"	"32"	"3"	"5"	"5"	"4"	"4"	"1"	"8"	"23"	"6"	"1"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"127"	"127"	"14"	"22"	"0"	"163"	"163"	"1"	"0"
"15761"	"3"	"15"	"1"	"2"	"380"	"3"	"19"	"12"	"37"	"4"	"7"	"3"	"10"	"4"	"0"	"12"	"29"	"3"	"3"	"9"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"156"	"156"	"16"	"25"	"0"	"197"	"197"	"1"	"0"
"15762"	"3"	"15"	"1"	"2"	"380"	"1"	"38"	"4"	"28"	"2"	"8"	"3"	"17"	"1"	"1"	"6"	"32"	"1"	"3"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"156"	"156"	"34"	"26"	"0"	"216"	"216"	"1"	"0"
"15763"	"3"	"15"	"1"	"2"	"380"	"1"	"33"	"8"	"47"	"3"	"3"	"6"	"17"	"11"	"2"	"13"	"23"	"2"	"6"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"181"	"181"	"31"	"16"	"0"	"228"	"228"	"1"	"0"
"15764"	"3"	"15"	"1"	"2"	"380"	"1"	"12"	"11"	"55"	"4"	"6"	"6"	"12"	"1"	"2"	"9"	"18"	"5"	"1"	"7"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"152"	"152"	"11"	"22"	"0"	"185"	"185"	"1"	"0"
"15765"	"3"	"15"	"1"	"2"	"365"	"0"	"19"	"6"	"52"	"4"	"5"	"4"	"7"	"1"	"0"	"7"	"34"	"4"	"3"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"151"	"151"	"11"	"23"	"0"	"185"	"185"	"1"	"0"
"15766"	"3"	"15"	"1"	"1"	"364"	"0"	"13"	"4"	"63"	"4"	"5"	"6"	"13"	"0"	"0"	"4"	"28"	"5"	"1"	"8"	"2"	"0"	"0"	"0"	"0"	"4"	"28"	"5"	"1"	"8"	"2"	"0"	"0"	"0"	"0"	"156"	"156"	"6"	"13"	"0"	"175"	"175"	"1"	"0"
"15767"	"3"	"15"	"1"	"1"	"380"	"1"	"63"	"13"	"33"	"7"	"13"	"6"	"41"	"2"	"1"	"18"	"3"	"5"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"213"	"213"	"28"	"25"	"0"	"266"	"266"	"1"	"0"
"15768"	"3"	"15"	"1"	"1"	"380"	"6"	"58"	"8"	"36"	"8"	"5"	"3"	"37"	"2"	"0"	"21"	"5"	"5"	"5"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"205"	"205"	"30"	"31"	"0"	"266"	"266"	"1"	"0"
"15769"	"3"	"15"	"1"	"2"	"380"	"1"	"62"	"9"	"39"	"5"	"3"	"7"	"24"	"2"	"0"	"20"	"2"	"9"	"2"	"6"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"195"	"195"	"26"	"28"	"0"	"249"	"249"	"1"	"1"
"15770"	"3"	"15"	"1"	"2"	"359"	"2"	"55"	"9"	"32"	"9"	"7"	"5"	"25"	"1"	"0"	"9"	"2"	"14"	"1"	"8"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"182"	"182"	"14"	"23"	"0"	"219"	"219"	"1"	"0"
"15771"	"3"	"15"	"1"	"2"	"359"	"1"	"40"	"4"	"28"	"6"	"3"	"7"	"23"	"1"	"0"	"18"	"4"	"7"	"3"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"152"	"152"	"15"	"15"	"0"	"182"	"182"	"1"	"0"
"15772"	"3"	"15"	"1"	"2"	"380"	"1"	"21"	"7"	"37"	"1"	"14"	"1"	"18"	"0"	"2"	"35"	"25"	"0"	"2"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"169"	"169"	"39"	"18"	"0"	"226"	"226"	"1"	"0"
"15773"	"3"	"15"	"1"	"2"	"378"	"0"	"11"	"6"	"19"	"2"	"14"	"3"	"7"	"1"	"0"	"53"	"18"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"139"	"139"	"26"	"28"	"0"	"193"	"193"	"1"	"0"
