"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"TODOS"	"CONVERGENCIA"	"EG"	"UNIDOS"	"UNE"	"VALOR"	"FUERZA"	"PHG"	"FCN_NACION"	"UNIONISTA"	"VICTORIA"	"MLP"	"VIVA"	"PPT"	"URNG_MAIZ"	"SEMILLA"	"BIEN"	"PC"	"LIBRE"	"AVANZA"	"UCN"	"PODEMOS"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"8860"	"3"	"8"	"5"	"2"	"400"	"47"	"19"	"9"	"3"	"0"	"17"	"5"	"2"	"7"	"3"	"3"	"3"	"3"	"0"	"0"	"3"	"2"	"10"	"2"	"4"	"1"	"3"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"159"	"159"	"20"	"21"	"0"	"200"	"200"	"1"	"0"
"8861"	"3"	"8"	"5"	"2"	"400"	"16"	"31"	"5"	"3"	"0"	"19"	"4"	"3"	"7"	"3"	"0"	"1"	"4"	"1"	"2"	"0"	"7"	"13"	"4"	"7"	"2"	"2"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"154"	"154"	"17"	"13"	"0"	"184"	"184"	"1"	"0"
"8862"	"3"	"8"	"5"	"2"	"398"	"21"	"33"	"6"	"5"	"0"	"15"	"8"	"4"	"6"	"7"	"3"	"3"	"10"	"5"	"2"	"4"	"4"	"14"	"4"	"4"	"1"	"1"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"180"	"180"	"25"	"17"	"176"	"222"	"222"	"1"	"0"
"8863"	"3"	"8"	"5"	"2"	"400"	"11"	"36"	"9"	"3"	"0"	"18"	"9"	"2"	"14"	"6"	"2"	"4"	"9"	"0"	"3"	"2"	"8"	"15"	"2"	"9"	"0"	"0"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"182"	"182"	"25"	"17"	"0"	"224"	"224"	"1"	"0"
"8864"	"3"	"8"	"5"	"2"	"400"	"7"	"35"	"10"	"4"	"0"	"21"	"9"	"3"	"9"	"4"	"8"	"12"	"3"	"6"	"2"	"4"	"7"	"11"	"4"	"2"	"0"	"2"	"24"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"22"	"26"	"0"	"235"	"235"	"1"	"0"
"8865"	"3"	"8"	"5"	"2"	"400"	"9"	"31"	"8"	"5"	"0"	"11"	"6"	"6"	"3"	"6"	"4"	"4"	"7"	"1"	"2"	"2"	"3"	"16"	"3"	"3"	"4"	"2"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"151"	"151"	"37"	"20"	"0"	"208"	"208"	"1"	"0"
"8866"	"3"	"8"	"5"	"2"	"319"	"8"	"19"	"9"	"2"	"0"	"19"	"5"	"2"	"9"	"8"	"2"	"3"	"9"	"3"	"7"	"7"	"7"	"21"	"4"	"5"	"2"	"0"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"162"	"162"	"15"	"9"	"0"	"186"	"186"	"1"	"0"
"8867"	"3"	"8"	"5"	"2"	"319"	"11"	"19"	"9"	"3"	"0"	"15"	"13"	"7"	"6"	"4"	"5"	"3"	"6"	"2"	"2"	"1"	"6"	"8"	"2"	"7"	"0"	"1"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"138"	"138"	"18"	"11"	"0"	"167"	"167"	"1"	"0"
"8868"	"3"	"8"	"5"	"2"	"398"	"10"	"39"	"4"	"1"	"0"	"21"	"3"	"7"	"9"	"1"	"0"	"0"	"7"	"11"	"1"	"3"	"3"	"18"	"2"	"0"	"0"	"2"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"155"	"155"	"23"	"20"	"200"	"198"	"198"	"1"	"0"
"8869"	"3"	"8"	"5"	"2"	"398"	"11"	"43"	"5"	"3"	"0"	"27"	"4"	"1"	"5"	"4"	"1"	"0"	"3"	"12"	"1"	"2"	"3"	"16"	"1"	"2"	"2"	"1"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"155"	"155"	"17"	"24"	"0"	"196"	"196"	"1"	"0"
"8870"	"3"	"8"	"5"	"2"	"399"	"5"	"52"	"7"	"1"	"0"	"17"	"7"	"0"	"6"	"2"	"1"	"0"	"8"	"11"	"0"	"0"	"4"	"28"	"1"	"6"	"2"	"4"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"173"	"173"	"20"	"12"	"0"	"205"	"205"	"1"	"0"
"8871"	"3"	"8"	"5"	"2"	"400"	"12"	"24"	"5"	"1"	"1"	"46"	"7"	"6"	"5"	"2"	"2"	"1"	"7"	"4"	"3"	"1"	"5"	"15"	"4"	"5"	"4"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"166"	"166"	"17"	"19"	"0"	"202"	"202"	"1"	"0"
"8872"	"3"	"8"	"5"	"2"	"400"	"6"	"29"	"3"	"2"	"0"	"28"	"4"	"4"	"7"	"3"	"1"	"0"	"7"	"6"	"2"	"3"	"3"	"23"	"2"	"1"	"1"	"2"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"146"	"146"	"18"	"13"	"223"	"177"	"177"	"1"	"0"
"8873"	"3"	"8"	"5"	"2"	"400"	"6"	"27"	"4"	"0"	"2"	"22"	"6"	"2"	"5"	"1"	"5"	"1"	"5"	"11"	"2"	"5"	"0"	"27"	"2"	"2"	"2"	"2"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"152"	"152"	"11"	"13"	"0"	"176"	"176"	"1"	"0"
"8874"	"3"	"8"	"5"	"2"	"240"	"4"	"12"	"4"	"1"	"0"	"7"	"5"	"4"	"5"	"1"	"0"	"3"	"3"	"6"	"3"	"3"	"1"	"19"	"1"	"1"	"1"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"91"	"91"	"16"	"17"	"0"	"124"	"124"	"1"	"0"
"8875"	"3"	"8"	"5"	"2"	"239"	"2"	"10"	"3"	"0"	"0"	"10"	"6"	"0"	"6"	"1"	"3"	"1"	"7"	"7"	"3"	"1"	"4"	"17"	"5"	"2"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"94"	"94"	"7"	"12"	"0"	"113"	"113"	"1"	"0"
"8876"	"3"	"8"	"5"	"2"	"400"	"3"	"30"	"25"	"0"	"0"	"15"	"6"	"4"	"3"	"5"	"3"	"0"	"3"	"2"	"0"	"3"	"8"	"18"	"4"	"1"	"2"	"4"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"156"	"156"	"32"	"21"	"0"	"209"	"209"	"1"	"0"
"8877"	"3"	"8"	"5"	"2"	"397"	"4"	"41"	"24"	"0"	"1"	"10"	"8"	"2"	"7"	"7"	"2"	"0"	"3"	"2"	"1"	"5"	"5"	"11"	"1"	"1"	"1"	"10"	"21"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"167"	"22"	"21"	"0"	"210"	"210"	"1"	"0"
"8878"	"3"	"8"	"5"	"2"	"400"	"3"	"39"	"27"	"1"	"0"	"12"	"4"	"4"	"1"	"7"	"0"	"2"	"4"	"2"	"1"	"5"	"7"	"14"	"0"	"2"	"1"	"8"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"163"	"163"	"24"	"21"	"0"	"208"	"208"	"1"	"0"
"8879"	"3"	"8"	"5"	"2"	"400"	"2"	"47"	"26"	"0"	"0"	"12"	"2"	"4"	"3"	"7"	"2"	"2"	"1"	"7"	"1"	"3"	"2"	"18"	"5"	"1"	"3"	"4"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"164"	"164"	"30"	"24"	"182"	"218"	"218"	"1"	"0"
"8880"	"3"	"8"	"5"	"2"	"400"	"6"	"29"	"57"	"6"	"1"	"14"	"5"	"4"	"10"	"1"	"1"	"2"	"4"	"4"	"1"	"4"	"5"	"11"	"6"	"0"	"1"	"2"	"4"	"4"	"1"	"4"	"5"	"11"	"6"	"0"	"191"	"191"	"13"	"30"	"0"	"234"	"234"	"1"	"0"
"8881"	"3"	"8"	"5"	"2"	"400"	"5"	"29"	"26"	"1"	"1"	"9"	"4"	"1"	"1"	"5"	"1"	"0"	"3"	"6"	"1"	"4"	"5"	"11"	"0"	"0"	"1"	"0"	"3"	"6"	"1"	"4"	"5"	"11"	"0"	"0"	"140"	"140"	"24"	"19"	"0"	"183"	"183"	"1"	"0"
"8882"	"3"	"8"	"5"	"2"	"332"	"4"	"32"	"23"	"1"	"0"	"9"	"3"	"3"	"6"	"3"	"0"	"6"	"2"	"2"	"0"	"5"	"5"	"6"	"2"	"2"	"0"	"4"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"128"	"133"	"16"	"18"	"0"	"162"	"167"	"0"	"0"
"8883"	"3"	"8"	"5"	"2"	"331"	"3"	"30"	"23"	"1"	"1"	"6"	"1"	"6"	"5"	"4"	"0"	"0"	"4"	"4"	"0"	"2"	"6"	"8"	"0"	"1"	"0"	"5"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"122"	"122"	"22"	"187"	"0"	"331"	"331"	"1"	"0"
"8884"	"3"	"8"	"5"	"2"	"380"	"22"	"12"	"4"	"0"	"0"	"25"	"4"	"1"	"5"	"3"	"0"	"4"	"1"	"19"	"2"	"3"	"3"	"3"	"6"	"0"	"0"	"3"	"29"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"149"	"149"	"22"	"23"	"0"	"194"	"194"	"1"	"0"
"8885"	"3"	"8"	"5"	"2"	"380"	"20"	"16"	"8"	"3"	"0"	"22"	"4"	"0"	"10"	"3"	"1"	"2"	"2"	"25"	"2"	"2"	"2"	"6"	"5"	"0"	"4"	"1"	"27"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"165"	"165"	"19"	"14"	"0"	"198"	"198"	"1"	"0"
"8886"	"3"	"8"	"5"	"2"	"380"	"59"	"17"	"4"	"3"	"0"	"21"	"2"	"1"	"13"	"3"	"3"	"4"	"1"	"8"	"0"	"3"	"4"	"5"	"4"	"1"	"0"	"1"	"21"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"178"	"178"	"4"	"18"	"22"	"200"	"200"	"1"	"0"
"8887"	"3"	"8"	"5"	"2"	"380"	"32"	"17"	"3"	"1"	"0"	"27"	"3"	"1"	"15"	"4"	"3"	"3"	"4"	"12"	"2"	"1"	"1"	"8"	"4"	"0"	"1"	"3"	"30"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"175"	"175"	"27"	"21"	"0"	"223"	"223"	"1"	"0"
"8888"	"3"	"8"	"5"	"2"	"380"	"60"	"12"	"0"	"3"	"0"	"28"	"4"	"4"	"18"	"4"	"2"	"2"	"2"	"6"	"2"	"1"	"0"	"6"	"2"	"0"	"3"	"3"	"30"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"25"	"24"	"0"	"241"	"241"	"1"	"0"
"8889"	"3"	"8"	"5"	"2"	"380"	"75"	"18"	"2"	"1"	"3"	"14"	"3"	"2"	"11"	"8"	"1"	"4"	"3"	"10"	"1"	"2"	"0"	"5"	"4"	"1"	"6"	"1"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"19"	"23"	"0"	"233"	"233"	"1"	"0"
"8890"	"3"	"8"	"5"	"2"	"380"	"41"	"22"	"6"	"1"	"0"	"17"	"3"	"3"	"7"	"6"	"3"	"4"	"5"	"12"	"2"	"2"	"0"	"9"	"3"	"5"	"4"	"0"	"21"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"176"	"176"	"20"	"22"	"0"	"218"	"218"	"1"	"0"
"8891"	"3"	"8"	"5"	"2"	"382"	"37"	"12"	"3"	"1"	"1"	"15"	"2"	"0"	"11"	"1"	"1"	"1"	"4"	"10"	"1"	"1"	"1"	"8"	"1"	"1"	"8"	"0"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"125"	"131"	"10"	"12"	"0"	"147"	"153"	"0"	"0"
"8892"	"3"	"8"	"5"	"2"	"381"	"22"	"14"	"11"	"0"	"0"	"20"	"1"	"2"	"5"	"3"	"1"	"0"	"2"	"9"	"0"	"2"	"2"	"4"	"8"	"0"	"3"	"2"	"24"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"135"	"135"	"8"	"32"	"0"	"175"	"175"	"1"	"0"
"8893"	"3"	"8"	"5"	"2"	"384"	"29"	"16"	"4"	"0"	"0"	"21"	"3"	"0"	"9"	"2"	"0"	"2"	"4"	"13"	"1"	"2"	"3"	"8"	"2"	"0"	"2"	"1"	"22"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"144"	"144"	"19"	"23"	"0"	"186"	"186"	"1"	"0"
"8894"	"3"	"8"	"5"	"2"	"378"	"23"	"18"	"6"	"1"	"2"	"31"	"4"	"0"	"6"	"3"	"1"	"2"	"1"	"13"	"2"	"2"	"2"	"1"	"7"	"0"	"0"	"1"	"29"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"155"	"155"	"16"	"24"	"0"	"195"	"195"	"1"	"0"
"8895"	"3"	"8"	"5"	"2"	"380"	"25"	"13"	"12"	"0"	"1"	"19"	"4"	"0"	"10"	"3"	"0"	"3"	"3"	"23"	"1"	"2"	"2"	"9"	"4"	"0"	"5"	"2"	"26"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"167"	"19"	"16"	"0"	"202"	"202"	"1"	"0"
"8896"	"3"	"8"	"5"	"2"	"380"	"19"	"16"	"5"	"1"	"0"	"21"	"0"	"0"	"15"	"2"	"2"	"1"	"4"	"16"	"0"	"2"	"2"	"9"	"2"	"0"	"2"	"1"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"143"	"143"	"17"	"23"	"0"	"183"	"183"	"1"	"0"
"8897"	"3"	"8"	"5"	"2"	"366"	"22"	"10"	"4"	"0"	"1"	"18"	"1"	"0"	"14"	"6"	"1"	"2"	"3"	"15"	"1"	"3"	"0"	"9"	"5"	"1"	"0"	"1"	"30"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"147"	"147"	"18"	"11"	"0"	"176"	"176"	"1"	"0"
"8898"	"3"	"8"	"5"	"2"	"366"	"36"	"14"	"3"	"0"	"0"	"22"	"3"	"1"	"21"	"4"	"0"	"2"	"5"	"11"	"1"	"1"	"0"	"4"	"3"	"0"	"0"	"1"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"152"	"152"	"14"	"15"	"0"	"181"	"181"	"1"	"0"
"8899"	"3"	"8"	"5"	"2"	"380"	"17"	"17"	"7"	"7"	"1"	"42"	"3"	"0"	"3"	"2"	"0"	"1"	"7"	"5"	"10"	"4"	"8"	"9"	"6"	"3"	"0"	"7"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"168"	"168"	"29"	"27"	"1"	"224"	"224"	"1"	"0"
"8900"	"3"	"8"	"5"	"2"	"380"	"20"	"19"	"9"	"3"	"1"	"26"	"4"	"1"	"6"	"1"	"1"	"0"	"9"	"0"	"4"	"7"	"6"	"7"	"2"	"4"	"3"	"10"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"158"	"158"	"25"	"20"	"1"	"203"	"203"	"1"	"0"
"8901"	"3"	"8"	"5"	"2"	"212"	"8"	"11"	"2"	"8"	"1"	"13"	"4"	"1"	"5"	"2"	"0"	"0"	"3"	"0"	"1"	"2"	"1"	"7"	"0"	"1"	"0"	"1"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"77"	"77"	"10"	"6"	"0"	"93"	"93"	"1"	"0"
"8902"	"3"	"8"	"5"	"2"	"211"	"6"	"8"	"2"	"1"	"0"	"5"	"4"	"1"	"1"	"1"	"3"	"4"	"10"	"1"	"5"	"0"	"3"	"3"	"2"	"1"	"0"	"1"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"69"	"69"	"8"	"10"	"0"	"87"	"87"	"1"	"0"
"8903"	"3"	"8"	"5"	"2"	"380"	"3"	"34"	"33"	"3"	"0"	"11"	"4"	"0"	"2"	"5"	"3"	"0"	"4"	"5"	"0"	"3"	"3"	"13"	"3"	"4"	"1"	"1"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"158"	"158"	"31"	"22"	"0"	"211"	"211"	"1"	"0"
"8904"	"3"	"8"	"5"	"2"	"380"	"4"	"47"	"30"	"2"	"1"	"21"	"4"	"1"	"3"	"3"	"3"	"2"	"2"	"1"	"2"	"3"	"3"	"14"	"1"	"1"	"2"	"7"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"170"	"18"	"27"	"165"	"215"	"215"	"1"	"0"
"8905"	"3"	"8"	"5"	"2"	"380"	"4"	"32"	"43"	"1"	"0"	"19"	"4"	"3"	"0"	"2"	"0"	"2"	"6"	"2"	"1"	"6"	"0"	"11"	"2"	"2"	"4"	"4"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"166"	"166"	"20"	"26"	"0"	"212"	"212"	"1"	"0"
"8906"	"3"	"8"	"5"	"2"	"378"	"10"	"27"	"73"	"4"	"0"	"25"	"2"	"1"	"2"	"3"	"3"	"3"	"4"	"0"	"2"	"8"	"2"	"12"	"6"	"1"	"0"	"2"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"196"	"196"	"10"	"29"	"0"	"235"	"235"	"1"	"0"
"8907"	"3"	"8"	"5"	"2"	"380"	"4"	"37"	"64"	"4"	"0"	"21"	"5"	"0"	"2"	"5"	"3"	"1"	"7"	"2"	"1"	"3"	"0"	"11"	"3"	"3"	"11"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"17"	"16"	"0"	"224"	"224"	"1"	"0"
"8908"	"3"	"8"	"5"	"2"	"379"	"9"	"36"	"24"	"8"	"0"	"20"	"5"	"2"	"3"	"1"	"2"	"3"	"0"	"4"	"3"	"2"	"3"	"7"	"4"	"5"	"1"	"0"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"156"	"156"	"26"	"22"	"0"	"204"	"204"	"1"	"0"
"8909"	"3"	"8"	"5"	"2"	"378"	"7"	"34"	"35"	"7"	"1"	"22"	"6"	"3"	"2"	"5"	"4"	"1"	"2"	"6"	"2"	"2"	"0"	"8"	"3"	"8"	"1"	"1"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"176"	"176"	"20"	"24"	"0"	"220"	"220"	"1"	"0"
"8910"	"3"	"8"	"5"	"2"	"378"	"6"	"29"	"41"	"1"	"0"	"17"	"4"	"0"	"0"	"1"	"2"	"0"	"3"	"3"	"0"	"1"	"3"	"6"	"2"	"2"	"0"	"1"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"133"	"133"	"16"	"14"	"0"	"163"	"163"	"1"	"0"
"8911"	"3"	"8"	"5"	"2"	"380"	"7"	"30"	"34"	"2"	"0"	"14"	"6"	"2"	"1"	"4"	"3"	"3"	"6"	"5"	"0"	"3"	"0"	"7"	"2"	"0"	"2"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"147"	"137"	"21"	"18"	"0"	"186"	"176"	"0"	"0"
"8912"	"3"	"8"	"5"	"2"	"380"	"7"	"27"	"36"	"5"	"0"	"7"	"8"	"0"	"3"	"1"	"1"	"0"	"5"	"2"	"2"	"4"	"3"	"5"	"3"	"3"	"0"	"1"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"142"	"142"	"15"	"21"	"0"	"178"	"178"	"1"	"0"
"8913"	"3"	"8"	"5"	"2"	"211"	"1"	"25"	"30"	"6"	"0"	"12"	"3"	"1"	"1"	"0"	"1"	"0"	"2"	"2"	"1"	"2"	"2"	"8"	"0"	"2"	"0"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"106"	"106"	"8"	"5"	"0"	"119"	"119"	"1"	"0"
"8914"	"3"	"8"	"5"	"2"	"211"	"4"	"31"	"30"	"1"	"0"	"13"	"2"	"1"	"0"	"1"	"0"	"2"	"3"	"1"	"1"	"0"	"1"	"8"	"2"	"5"	"0"	"3"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"116"	"116"	"7"	"7"	"0"	"130"	"130"	"1"	"0"
"8915"	"3"	"8"	"5"	"2"	"380"	"18"	"0"	"5"	"1"	"1"	"45"	"4"	"7"	"4"	"6"	"1"	"1"	"1"	"4"	"4"	"2"	"4"	"6"	"2"	"2"	"5"	"3"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"131"	"131"	"24"	"37"	"0"	"192"	"192"	"1"	"0"
"8916"	"3"	"8"	"5"	"2"	"383"	"15"	"3"	"4"	"2"	"0"	"47"	"8"	"6"	"10"	"8"	"1"	"1"	"1"	"2"	"4"	"5"	"3"	"5"	"1"	"1"	"0"	"2"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"138"	"138"	"18"	"27"	"0"	"183"	"183"	"1"	"0"
"8917"	"3"	"8"	"5"	"2"	"380"	"20"	"2"	"3"	"3"	"1"	"52"	"3"	"7"	"0"	"13"	"1"	"2"	"2"	"2"	"3"	"4"	"6"	"10"	"1"	"0"	"0"	"5"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"150"	"148"	"25"	"15"	"0"	"190"	"188"	"0"	"0"
"8918"	"3"	"8"	"5"	"2"	"380"	"20"	"3"	"3"	"2"	"1"	"56"	"2"	"6"	"5"	"5"	"1"	"0"	"5"	"4"	"4"	"2"	"2"	"8"	"1"	"2"	"1"	"1"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"140"	"140"	"14"	"29"	"0"	"183"	"183"	"1"	"0"
"8919"	"3"	"8"	"5"	"2"	"380"	"13"	"4"	"2"	"0"	"0"	"39"	"3"	"6"	"7"	"3"	"1"	"0"	"5"	"3"	"3"	"2"	"7"	"6"	"1"	"3"	"1"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"114"	"114"	"4"	"10"	"0"	"128"	"128"	"1"	"0"
"8920"	"3"	"8"	"5"	"2"	"380"	"14"	"5"	"5"	"2"	"1"	"37"	"5"	"11"	"6"	"5"	"1"	"1"	"5"	"1"	"6"	"3"	"2"	"8"	"0"	"3"	"0"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"129"	"129"	"16"	"12"	"0"	"157"	"157"	"1"	"0"
"8921"	"3"	"8"	"5"	"2"	"380"	"12"	"1"	"9"	"1"	"0"	"47"	"2"	"4"	"6"	"8"	"3"	"2"	"3"	"2"	"2"	"2"	"4"	"6"	"0"	"1"	"3"	"2"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"126"	"126"	"25"	"31"	"0"	"182"	"182"	"1"	"0"
"8922"	"3"	"8"	"5"	"2"	"380"	"11"	"3"	"5"	"0"	"2"	"62"	"6"	"9"	"9"	"8"	"4"	"3"	"3"	"1"	"2"	"3"	"2"	"12"	"1"	"5"	"1"	"5"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"161"	"161"	"20"	"20"	"0"	"201"	"201"	"1"	"0"
"8923"	"3"	"8"	"5"	"2"	"380"	"16"	"6"	"2"	"2"	"1"	"40"	"3"	"8"	"10"	"9"	"0"	"2"	"5"	"4"	"8"	"3"	"4"	"5"	"1"	"4"	"2"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"142"	"142"	"12"	"21"	"0"	"175"	"175"	"1"	"0"
"8924"	"3"	"8"	"5"	"2"	"216"	"10"	"9"	"1"	"0"	"0"	"34"	"2"	"4"	"7"	"3"	"0"	"0"	"3"	"0"	"6"	"1"	"4"	"3"	"1"	"0"	"1"	"4"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"98"	"98"	"6"	"8"	"0"	"112"	"112"	"1"	"0"
"8925"	"3"	"8"	"5"	"2"	"216"	"10"	"2"	"6"	"0"	"0"	"29"	"3"	"2"	"6"	"7"	"0"	"1"	"5"	"1"	"2"	"1"	"6"	"0"	"1"	"2"	"1"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"89"	"89"	"3"	"2"	"0"	"94"	"94"	"1"	"0"
"8926"	"3"	"8"	"5"	"2"	"379"	"16"	"15"	"1"	"0"	"0"	"18"	"3"	"1"	"4"	"2"	"1"	"1"	"7"	"0"	"4"	"4"	"2"	"42"	"4"	"2"	"2"	"5"	"55"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"189"	"189"	"21"	"30"	"0"	"240"	"240"	"1"	"0"
"8927"	"3"	"8"	"5"	"2"	"380"	"9"	"6"	"3"	"3"	"2"	"12"	"6"	"0"	"3"	"1"	"0"	"1"	"4"	"3"	"7"	"0"	"2"	"32"	"2"	"2"	"1"	"3"	"68"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"170"	"28"	"24"	"0"	"222"	"222"	"1"	"0"
"8928"	"3"	"8"	"5"	"2"	"379"	"18"	"9"	"1"	"1"	"1"	"19"	"4"	"1"	"8"	"3"	"0"	"3"	"4"	"3"	"4"	"2"	"2"	"28"	"2"	"1"	"2"	"3"	"69"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"188"	"188"	"9"	"27"	"0"	"224"	"224"	"1"	"0"
"8929"	"3"	"8"	"5"	"2"	"380"	"8"	"37"	"1"	"0"	"0"	"10"	"7"	"0"	"14"	"0"	"2"	"1"	"4"	"3"	"3"	"1"	"0"	"12"	"1"	"1"	"1"	"1"	"62"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"169"	"169"	"11"	"32"	"0"	"212"	"212"	"1"	"0"
"8930"	"3"	"8"	"5"	"2"	"380"	"23"	"15"	"1"	"0"	"0"	"20"	"3"	"0"	"7"	"0"	"1"	"3"	"4"	"0"	"5"	"0"	"0"	"12"	"0"	"0"	"1"	"0"	"58"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"153"	"153"	"15"	"12"	"0"	"180"	"180"	"1"	"0"
"8931"	"3"	"8"	"5"	"2"	"380"	"15"	"14"	"5"	"0"	"0"	"8"	"5"	"0"	"9"	"1"	"0"	"2"	"9"	"2"	"6"	"1"	"2"	"31"	"2"	"0"	"5"	"1"	"49"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"167"	"11"	"21"	"0"	"199"	"199"	"1"	"0"
"8932"	"3"	"8"	"5"	"2"	"293"	"18"	"10"	"0"	"1"	"0"	"10"	"1"	"0"	"1"	"1"	"2"	"3"	"5"	"2"	"2"	"1"	"0"	"22"	"1"	"0"	"1"	"1"	"44"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"126"	"126"	"13"	"14"	"0"	"153"	"153"	"1"	"0"
"8933"	"3"	"8"	"5"	"2"	"292"	"11"	"9"	"3"	"0"	"0"	"11"	"3"	"0"	"7"	"1"	"0"	"1"	"5"	"2"	"1"	"3"	"1"	"16"	"2"	"1"	"1"	"0"	"58"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"136"	"136"	"9"	"8"	"0"	"153"	"153"	"1"	"0"
"8934"	"3"	"8"	"5"	"2"	"400"	"5"	"63"	"8"	"3"	"0"	"7"	"8"	"1"	"3"	"5"	"3"	"1"	"2"	"3"	"1"	"4"	"3"	"3"	"3"	"7"	"2"	"3"	"21"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"159"	"159"	"32"	"25"	"1"	"216"	"216"	"1"	"0"
