"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"TODOS"	"VAMOS"	"BIEN"	"PC"	"FCN_NACION"	"WINAQ"	"URNG_MAIZ"	"EG"	"VICTORIA"	"UCN"	"SEMILLA"	"FUERZA"	"PODEMOS"	"PHG"	"UNIDOS"	"UNE"	"MLP"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"8312"	"3"	"7"	"12"	"2"	"204"	"9"	"29"	"4"	"28"	"2"	"2"	"5"	"1"	"2"	"7"	"1"	"9"	"2"	"2"	"0"	"3"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"117"	"117"	"7"	"44"	"0"	"168"	"168"	"1"	"0"
"8313"	"3"	"7"	"12"	"2"	"380"	"13"	"66"	"3"	"11"	"6"	"13"	"5"	"1"	"1"	"9"	"2"	"40"	"3"	"5"	"1"	"28"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"211"	"211"	"12"	"64"	"0"	"287"	"287"	"1"	"0"
"8314"	"3"	"7"	"12"	"2"	"380"	"12"	"52"	"5"	"7"	"7"	"12"	"7"	"0"	"4"	"9"	"2"	"37"	"6"	"2"	"0"	"21"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"18"	"74"	"0"	"284"	"284"	"1"	"0"
"8315"	"3"	"7"	"12"	"2"	"380"	"9"	"68"	"1"	"15"	"4"	"10"	"5"	"1"	"5"	"15"	"2"	"49"	"2"	"2"	"0"	"16"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"20"	"56"	"0"	"286"	"286"	"1"	"0"
"8316"	"3"	"7"	"12"	"2"	"381"	"14"	"46"	"6"	"13"	"4"	"12"	"6"	"2"	"1"	"34"	"1"	"23"	"5"	"0"	"0"	"39"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"211"	"211"	"15"	"61"	"0"	"287"	"287"	"1"	"0"
"8317"	"3"	"7"	"12"	"2"	"380"	"6"	"53"	"2"	"12"	"5"	"15"	"4"	"0"	"5"	"11"	"3"	"38"	"4"	"3"	"3"	"41"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"16"	"62"	"1"	"289"	"288"	"0"	"0"
"8318"	"3"	"7"	"12"	"2"	"380"	"9"	"57"	"4"	"0"	"5"	"12"	"3"	"0"	"3"	"7"	"1"	"50"	"1"	"0"	"0"	"34"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"192"	"21"	"83"	"0"	"314"	"296"	"0"	"0"
"8319"	"3"	"7"	"12"	"2"	"380"	"6"	"59"	"9"	"13"	"3"	"20"	"6"	"1"	"2"	"9"	"4"	"51"	"3"	"0"	"2"	"28"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"226"	"226"	"16"	"67"	"2"	"311"	"309"	"0"	"0"
"8320"	"3"	"7"	"12"	"2"	"380"	"7"	"61"	"3"	"12"	"3"	"23"	"11"	"0"	"0"	"25"	"0"	"29"	"2"	"0"	"0"	"47"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"229"	"229"	"8"	"80"	"0"	"317"	"317"	"1"	"0"
"8321"	"3"	"7"	"12"	"2"	"380"	"14"	"65"	"4"	"9"	"13"	"16"	"6"	"0"	"1"	"12"	"0"	"34"	"1"	"2"	"0"	"15"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"198"	"198"	"8"	"30"	"0"	"236"	"236"	"1"	"0"
"8322"	"3"	"7"	"12"	"2"	"380"	"25"	"63"	"2"	"9"	"5"	"19"	"1"	"1"	"2"	"15"	"3"	"33"	"1"	"0"	"0"	"25"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"209"	"209"	"11"	"41"	"0"	"261"	"261"	"1"	"0"
"8323"	"3"	"7"	"12"	"2"	"330"	"11"	"53"	"2"	"15"	"5"	"14"	"2"	"1"	"3"	"16"	"0"	"20"	"1"	"3"	"0"	"15"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"165"	"165"	"11"	"32"	"122"	"208"	"208"	"1"	"0"
"8324"	"3"	"7"	"12"	"2"	"330"	"12"	"58"	"0"	"15"	"12"	"14"	"5"	"1"	"2"	"12"	"1"	"27"	"4"	"2"	"1"	"13"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"10"	"32"	"0"	"229"	"229"	"1"	"0"
"8325"	"3"	"7"	"12"	"2"	"349"	"1"	"12"	"0"	"7"	"3"	"6"	"3"	"1"	"1"	"4"	"0"	"10"	"1"	"0"	"0"	"6"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"60"	"60"	"3"	"21"	"0"	"84"	"84"	"1"	"0"
"8326"	"3"	"7"	"13"	"2"	"401"	"9"	"36"	"6"	"21"	"38"	"40"	"4"	"0"	"1"	"44"	"3"	"8"	"8"	"14"	"0"	"13"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"253"	"253"	"19"	"44"	"0"	"316"	"316"	"1"	"0"
"8327"	"3"	"7"	"13"	"2"	"400"	"15"	"34"	"8"	"16"	"41"	"43"	"5"	"1"	"4"	"45"	"4"	"12"	"1"	"26"	"1"	"17"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"282"	"282"	"25"	"34"	"0"	"341"	"341"	"1"	"0"
"8328"	"3"	"7"	"13"	"2"	"400"	"7"	"52"	"2"	"21"	"36"	"53"	"2"	"0"	"4"	"30"	"7"	"8"	"6"	"23"	"0"	"13"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"270"	"270"	"25"	"39"	"0"	"334"	"334"	"1"	"0"
"8329"	"3"	"7"	"13"	"2"	"400"	"14"	"42"	"7"	"14"	"39"	"29"	"2"	"1"	"3"	"33"	"1"	"8"	"4"	"27"	"0"	"14"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"250"	"250"	"32"	"46"	"0"	"328"	"328"	"1"	"0"
"8330"	"3"	"7"	"13"	"2"	"400"	"6"	"43"	"5"	"20"	"34"	"36"	"5"	"1"	"4"	"58"	"4"	"5"	"5"	"15"	"2"	"20"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"268"	"268"	"27"	"44"	"0"	"339"	"339"	"1"	"0"
"8331"	"3"	"7"	"13"	"2"	"400"	"10"	"32"	"4"	"24"	"60"	"38"	"4"	"1"	"2"	"62"	"3"	"12"	"2"	"11"	"3"	"9"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"289"	"289"	"20"	"35"	"0"	"344"	"344"	"1"	"0"
"8332"	"3"	"7"	"13"	"2"	"400"	"7"	"39"	"6"	"21"	"41"	"45"	"8"	"0"	"3"	"53"	"4"	"6"	"4"	"13"	"3"	"18"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"285"	"285"	"18"	"44"	"0"	"347"	"347"	"1"	"0"
"8333"	"3"	"7"	"13"	"2"	"400"	"14"	"40"	"4"	"24"	"39"	"48"	"3"	"0"	"3"	"41"	"5"	"9"	"4"	"10"	"0"	"10"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"266"	"266"	"26"	"48"	"0"	"340"	"340"	"1"	"0"
"8334"	"3"	"7"	"13"	"2"	"400"	"9"	"30"	"3"	"17"	"46"	"36"	"5"	"2"	"6"	"61"	"1"	"11"	"6"	"18"	"4"	"23"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"288"	"289"	"15"	"29"	"0"	"332"	"333"	"0"	"0"
"8335"	"3"	"7"	"13"	"2"	"400"	"14"	"34"	"5"	"13"	"45"	"40"	"3"	"1"	"1"	"49"	"7"	"4"	"5"	"9"	"0"	"23"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"269"	"269"	"20"	"49"	"0"	"338"	"338"	"1"	"0"
"8336"	"3"	"7"	"13"	"2"	"400"	"9"	"38"	"3"	"18"	"44"	"38"	"5"	"3"	"5"	"53"	"3"	"8"	"5"	"10"	"0"	"14"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"262"	"262"	"31"	"55"	"0"	"348"	"348"	"1"	"0"
"8337"	"3"	"7"	"13"	"2"	"400"	"15"	"37"	"1"	"22"	"61"	"46"	"5"	"4"	"2"	"48"	"2"	"8"	"2"	"12"	"0"	"10"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"282"	"282"	"22"	"41"	"0"	"345"	"345"	"1"	"0"
"8338"	"3"	"7"	"13"	"2"	"400"	"15"	"36"	"2"	"23"	"42"	"45"	"5"	"1"	"5"	"34"	"7"	"9"	"7"	"22"	"1"	"15"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"280"	"280"	"23"	"41"	"0"	"344"	"344"	"1"	"0"
"8339"	"3"	"7"	"13"	"2"	"400"	"3"	"41"	"4"	"23"	"41"	"51"	"7"	"4"	"6"	"41"	"6"	"12"	"4"	"18"	"0"	"15"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"285"	"285"	"20"	"34"	"0"	"339"	"339"	"1"	"0"
"8340"	"3"	"7"	"13"	"2"	"400"	"11"	"45"	"5"	"15"	"38"	"42"	"3"	"2"	"2"	"72"	"3"	"6"	"0"	"11"	"1"	"17"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"290"	"290"	"18"	"24"	"0"	"332"	"332"	"1"	"0"
"8341"	"3"	"7"	"13"	"2"	"400"	"10"	"40"	"8"	"21"	"29"	"42"	"4"	"2"	"2"	"46"	"4"	"10"	"10"	"16"	"2"	"6"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"264"	"264"	"25"	"29"	"0"	"318"	"318"	"1"	"0"
"8342"	"3"	"7"	"13"	"2"	"400"	"11"	"38"	"1"	"24"	"35"	"38"	"3"	"2"	"3"	"60"	"4"	"9"	"5"	"18"	"1"	"9"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"274"	"274"	"16"	"33"	"0"	"323"	"323"	"1"	"0"
"8343"	"3"	"7"	"13"	"2"	"400"	"12"	"24"	"3"	"25"	"36"	"43"	"5"	"2"	"1"	"41"	"5"	"8"	"10"	"21"	"1"	"11"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"264"	"264"	"31"	"22"	"0"	"317"	"317"	"1"	"0"
"8344"	"3"	"7"	"13"	"2"	"400"	"13"	"34"	"2"	"19"	"35"	"48"	"2"	"0"	"4"	"41"	"6"	"10"	"5"	"12"	"1"	"27"	"21"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"280"	"280"	"23"	"20"	"0"	"323"	"323"	"1"	"0"
"8345"	"3"	"7"	"13"	"2"	"401"	"16"	"37"	"4"	"21"	"36"	"43"	"7"	"1"	"3"	"49"	"3"	"7"	"4"	"19"	"1"	"7"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"270"	"270"	"21"	"33"	"0"	"324"	"324"	"1"	"0"
"8346"	"3"	"7"	"13"	"2"	"400"	"12"	"45"	"7"	"17"	"37"	"29"	"3"	"0"	"1"	"44"	"2"	"8"	"10"	"20"	"0"	"14"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"260"	"260"	"25"	"30"	"0"	"315"	"315"	"1"	"0"
"8347"	"3"	"7"	"13"	"2"	"400"	"6"	"38"	"4"	"19"	"29"	"33"	"5"	"3"	"2"	"59"	"2"	"3"	"7"	"18"	"0"	"18"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"264"	"264"	"14"	"31"	"1"	"309"	"309"	"1"	"0"
"8348"	"3"	"7"	"13"	"2"	"400"	"18"	"40"	"2"	"25"	"43"	"38"	"3"	"1"	"2"	"63"	"6"	"13"	"7"	"34"	"1"	"6"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"314"	"314"	"23"	"18"	"0"	"355"	"355"	"1"	"0"
"8349"	"3"	"7"	"13"	"2"	"384"	"8"	"33"	"5"	"18"	"33"	"52"	"1"	"0"	"1"	"49"	"2"	"15"	"11"	"23"	"0"	"21"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"295"	"295"	"16"	"26"	"0"	"337"	"337"	"1"	"0"
"8350"	"3"	"7"	"13"	"2"	"370"	"7"	"45"	"1"	"16"	"37"	"46"	"2"	"0"	"3"	"63"	"3"	"5"	"8"	"19"	"0"	"16"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"293"	"290"	"14"	"22"	"0"	"326"	"326"	"0"	"0"
"8351"	"3"	"7"	"13"	"2"	"369"	"8"	"30"	"3"	"22"	"31"	"37"	"4"	"2"	"1"	"53"	"0"	"11"	"4"	"15"	"0"	"19"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"255"	"255"	"17"	"19"	"0"	"291"	"291"	"1"	"0"
"8352"	"3"	"7"	"13"	"2"	"380"	"3"	"56"	"2"	"8"	"24"	"16"	"10"	"0"	"1"	"101"	"2"	"6"	"2"	"1"	"0"	"67"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"306"	"306"	"12"	"17"	"0"	"335"	"335"	"1"	"0"
"8353"	"3"	"7"	"13"	"2"	"380"	"0"	"50"	"1"	"12"	"43"	"9"	"9"	"0"	"1"	"124"	"0"	"4"	"0"	"0"	"1"	"70"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"328"	"328"	"17"	"13"	"0"	"358"	"358"	"1"	"0"
"8354"	"3"	"7"	"13"	"2"	"380"	"2"	"94"	"1"	"12"	"45"	"10"	"10"	"1"	"0"	"72"	"0"	"3"	"1"	"2"	"1"	"62"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"319"	"319"	"20"	"13"	"0"	"352"	"352"	"1"	"0"
"8355"	"3"	"7"	"13"	"2"	"368"	"1"	"55"	"2"	"16"	"32"	"13"	"11"	"2"	"1"	"102"	"0"	"7"	"2"	"1"	"0"	"46"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"298"	"298"	"8"	"14"	"0"	"320"	"320"	"1"	"0"
"8356"	"3"	"7"	"13"	"2"	"367"	"0"	"74"	"0"	"9"	"38"	"10"	"9"	"2"	"0"	"106"	"0"	"9"	"0"	"1"	"0"	"46"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"310"	"310"	"3"	"6"	"0"	"319"	"319"	"1"	"0"
"8357"	"3"	"7"	"13"	"2"	"380"	"5"	"75"	"3"	"17"	"34"	"13"	"1"	"0"	"1"	"93"	"0"	"9"	"2"	"1"	"0"	"52"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"309"	"309"	"18"	"18"	"0"	"345"	"345"	"1"	"0"
"8358"	"3"	"7"	"13"	"2"	"380"	"3"	"76"	"0"	"15"	"49"	"9"	"1"	"1"	"1"	"70"	"1"	"0"	"1"	"5"	"0"	"71"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"309"	"309"	"19"	"17"	"0"	"345"	"345"	"1"	"0"
"8359"	"3"	"7"	"13"	"2"	"380"	"0"	"57"	"3"	"15"	"59"	"9"	"3"	"0"	"0"	"80"	"1"	"5"	"0"	"1"	"0"	"75"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"316"	"316"	"19"	"14"	"0"	"349"	"349"	"1"	"0"
"8360"	"3"	"7"	"13"	"2"	"380"	"6"	"87"	"0"	"18"	"41"	"12"	"2"	"1"	"1"	"81"	"1"	"1"	"2"	"1"	"0"	"39"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"300"	"300"	"17"	"9"	"0"	"326"	"326"	"1"	"0"
"8361"	"3"	"7"	"13"	"2"	"239"	"2"	"47"	"0"	"5"	"32"	"10"	"0"	"0"	"0"	"50"	"2"	"1"	"1"	"2"	"0"	"33"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"4"	"9"	"0"	"205"	"205"	"1"	"0"
"8362"	"3"	"7"	"13"	"2"	"238"	"1"	"42"	"0"	"12"	"37"	"6"	"1"	"1"	"1"	"62"	"0"	"1"	"0"	"1"	"0"	"38"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"211"	"211"	"3"	"6"	"0"	"220"	"220"	"1"	"0"
"8363"	"3"	"7"	"13"	"2"	"400"	"1"	"40"	"1"	"9"	"57"	"34"	"3"	"0"	"1"	"76"	"1"	"2"	"3"	"2"	"0"	"50"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"285"	"285"	"21"	"17"	"0"	"323"	"323"	"1"	"0"
"8364"	"3"	"7"	"13"	"2"	"380"	"3"	"48"	"1"	"10"	"62"	"15"	"3"	"0"	"0"	"76"	"1"	"3"	"1"	"1"	"2"	"69"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"301"	"301"	"17"	"19"	"0"	"337"	"337"	"1"	"0"
"8365"	"3"	"7"	"13"	"2"	"400"	"1"	"34"	"1"	"11"	"34"	"29"	"0"	"1"	"1"	"82"	"2"	"2"	"1"	"3"	"1"	"68"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"276"	"276"	"27"	"18"	"0"	"321"	"321"	"1"	"0"
"8366"	"3"	"7"	"13"	"2"	"380"	"0"	"39"	"0"	"11"	"49"	"40"	"2"	"1"	"0"	"70"	"1"	"5"	"1"	"1"	"0"	"46"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"273"	"273"	"16"	"14"	"0"	"303"	"303"	"1"	"0"
"8367"	"3"	"7"	"13"	"2"	"222"	"0"	"21"	"1"	"9"	"22"	"28"	"0"	"0"	"0"	"53"	"1"	"0"	"1"	"1"	"0"	"27"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"167"	"6"	"10"	"0"	"183"	"183"	"1"	"0"
"8368"	"3"	"7"	"13"	"2"	"222"	"1"	"18"	"0"	"10"	"36"	"30"	"0"	"0"	"0"	"56"	"0"	"0"	"0"	"1"	"0"	"24"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"178"	"178"	"6"	"4"	"0"	"188"	"188"	"1"	"1"
"8369"	"3"	"7"	"13"	"2"	"444"	"15"	"14"	"2"	"6"	"24"	"31"	"2"	"3"	"3"	"14"	"3"	"3"	"3"	"8"	"0"	"12"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"151"	"151"	"18"	"32"	"0"	"201"	"201"	"1"	"0"
"8370"	"3"	"7"	"13"	"2"	"444"	"12"	"25"	"2"	"11"	"23"	"15"	"4"	"1"	"4"	"26"	"5"	"2"	"1"	"10"	"0"	"11"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"159"	"159"	"22"	"25"	"0"	"206"	"206"	"1"	"0"
"8371"	"3"	"7"	"14"	"2"	"400"	"4"	"110"	"2"	"1"	"30"	"3"	"75"	"0"	"1"	"0"	"2"	"88"	"0"	"2"	"0"	"6"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"329"	"329"	"3"	"28"	"0"	"360"	"360"	"1"	"0"
"8372"	"3"	"7"	"14"	"2"	"400"	"2"	"100"	"3"	"1"	"28"	"1"	"97"	"0"	"0"	"1"	"1"	"82"	"0"	"0"	"0"	"13"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"332"	"332"	"8"	"36"	"0"	"376"	"376"	"1"	"0"
"8373"	"3"	"7"	"14"	"2"	"400"	"7"	"85"	"0"	"5"	"23"	"0"	"123"	"0"	"2"	"1"	"1"	"70"	"0"	"0"	"0"	"9"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"329"	"329"	"1"	"26"	"44"	"356"	"356"	"1"	"0"
"8374"	"3"	"7"	"14"	"2"	"399"	"2"	"108"	"1"	"0"	"23"	"0"	"126"	"0"	"1"	"0"	"0"	"70"	"0"	"1"	"0"	"8"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"345"	"345"	"4"	"16"	"34"	"365"	"365"	"1"	"0"
"8375"	"3"	"7"	"14"	"2"	"380"	"1"	"68"	"4"	"2"	"56"	"0"	"25"	"0"	"0"	"4"	"1"	"88"	"2"	"2"	"0"	"8"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"262"	"262"	"4"	"83"	"0"	"349"	"349"	"1"	"0"
"8376"	"3"	"7"	"14"	"2"	"380"	"0"	"78"	"1"	"1"	"37"	"0"	"35"	"0"	"0"	"2"	"2"	"117"	"1"	"2"	"0"	"8"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"288"	"288"	"4"	"58"	"0"	"350"	"350"	"1"	"0"
"8377"	"3"	"7"	"14"	"2"	"380"	"1"	"76"	"1"	"0"	"75"	"1"	"24"	"0"	"3"	"0"	"2"	"104"	"0"	"1"	"0"	"11"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"301"	"301"	"4"	"35"	"40"	"340"	"340"	"1"	"0"
"8378"	"3"	"7"	"14"	"2"	"326"	"0"	"59"	"1"	"0"	"48"	"1"	"27"	"0"	"1"	"0"	"0"	"95"	"2"	"4"	"0"	"14"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"254"	"254"	"2"	"31"	"0"	"287"	"287"	"1"	"0"
"8379"	"3"	"7"	"14"	"2"	"325"	"0"	"49"	"0"	"1"	"37"	"1"	"24"	"0"	"3"	"1"	"0"	"135"	"1"	"3"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"263"	"263"	"2"	"17"	"0"	"282"	"282"	"1"	"0"
"8380"	"3"	"7"	"15"	"2"	"400"	"21"	"92"	"5"	"3"	"10"	"4"	"4"	"0"	"0"	"0"	"9"	"6"	"12"	"0"	"0"	"94"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"278"	"278"	"12"	"63"	"0"	"353"	"353"	"1"	"0"
"8381"	"3"	"7"	"15"	"2"	"400"	"7"	"77"	"4"	"0"	"8"	"6"	"5"	"0"	"0"	"2"	"24"	"11"	"7"	"2"	"0"	"104"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"273"	"273"	"14"	"67"	"0"	"354"	"354"	"1"	"0"
"8382"	"3"	"7"	"15"	"2"	"400"	"9"	"105"	"2"	"0"	"14"	"2"	"0"	"0"	"0"	"2"	"17"	"5"	"6"	"0"	"0"	"96"	"26"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"284"	"284"	"9"	"63"	"0"	"356"	"356"	"1"	"0"
"8383"	"3"	"7"	"15"	"2"	"400"	"9"	"109"	"8"	"1"	"10"	"1"	"2"	"2"	"0"	"5"	"13"	"9"	"3"	"0"	"0"	"95"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"283"	"283"	"7"	"86"	"0"	"376"	"376"	"1"	"0"
"8384"	"3"	"7"	"15"	"2"	"400"	"9"	"108"	"2"	"1"	"19"	"5"	"4"	"0"	"2"	"3"	"15"	"5"	"2"	"1"	"0"	"108"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"298"	"298"	"7"	"51"	"0"	"356"	"356"	"1"	"0"
"8385"	"3"	"7"	"15"	"2"	"400"	"6"	"101"	"4"	"3"	"11"	"3"	"5"	"2"	"1"	"1"	"27"	"11"	"6"	"4"	"0"	"110"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"313"	"313"	"8"	"51"	"0"	"372"	"372"	"1"	"0"
"8386"	"3"	"7"	"15"	"2"	"400"	"3"	"126"	"4"	"1"	"7"	"3"	"3"	"1"	"4"	"2"	"18"	"9"	"8"	"3"	"0"	"92"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"298"	"298"	"8"	"68"	"0"	"374"	"374"	"1"	"0"
